"Date","SP500","SP500_T1","SP500_T2","SP500_T3","SP500_T4","SP500_T5","SP500_T6","SP500_T7","SP500_T8","SP500_T9","SP500_T10"
"1994/02/18",1.07132976395929,1.41593630448797,0.469296116858864,0.673986830618389,0.624843168317035,0.904035953017335,0.895934230099193,0.499760879759581,0.600956675761655,0.962055181301213,2.47092238153499
"1994/02/22",0.866674378907728,1.07132976395929,1.41593630448797,0.469296116858864,0.673986830618389,0.624843168317035,0.904035953017335,0.895934230099193,0.499760879759581,0.600956675761655,0.962055181301213
"1994/02/23",0.624285890903753,0.866674378907728,1.07132976395929,1.41593630448797,0.469296116858864,0.673986830618389,0.624843168317035,0.904035953017335,0.895934230099193,0.499760879759581,0.600956675761655
"1994/02/24",1.36699438708412,0.624285890903753,0.866674378907728,1.07132976395929,1.41593630448797,0.469296116858864,0.673986830618389,0.624843168317035,0.904035953017335,0.895934230099193,0.499760879759581
"1994/02/25",0.461969304893728,1.36699438708412,0.624285890903753,0.866674378907728,1.07132976395929,1.41593630448797,0.469296116858864,0.673986830618389,0.624843168317035,0.904035953017335,0.895934230099193
"1994/02/28",0.660801630729146,0.461969304893728,1.36699438708412,0.624285890903753,0.866674378907728,1.07132976395929,1.41593630448797,0.469296116858864,0.673986830618389,0.624843168317035,0.904035953017335
"1994/03/01",1.16414328191086,0.660801630729146,0.461969304893728,1.36699438708412,0.624285890903753,0.866674378907728,1.07132976395929,1.41593630448797,0.469296116858864,0.673986830618389,0.624843168317035
"1994/03/02",1.60027808972307,1.16414328191086,0.660801630729146,0.461969304893728,1.36699438708412,0.624285890903753,0.866674378907728,1.07132976395929,1.41593630448797,0.469296116858864,0.673986830618389
"1994/03/03",0.502516150479071,1.60027808972307,1.16414328191086,0.660801630729146,0.461969304893728,1.36699438708412,0.624285890903753,0.866674378907728,1.07132976395929,1.41593630448797,0.469296116858864
"1994/03/04",0.80769793492097,0.502516150479071,1.60027808972307,1.16414328191086,0.660801630729146,0.461969304893728,1.36699438708412,0.624285890903753,0.866674378907728,1.07132976395929,1.41593630448797
"1994/03/07",0.713978461767173,0.80769793492097,0.502516150479071,1.60027808972307,1.16414328191086,0.660801630729146,0.461969304893728,1.36699438708412,0.624285890903753,0.866674378907728,1.07132976395929
"1994/03/08",0.593910374186812,0.713978461767173,0.80769793492097,0.502516150479071,1.60027808972307,1.16414328191086,0.660801630729146,0.461969304893728,1.36699438708412,0.624285890903753,0.866674378907728
"1994/03/09",0.863764099110576,0.593910374186812,0.713978461767173,0.80769793492097,0.502516150479071,1.60027808972307,1.16414328191086,0.660801630729146,0.461969304893728,1.36699438708412,0.624285890903753
"1994/03/10",1.03900199856026,0.863764099110576,0.593910374186812,0.713978461767173,0.80769793492097,0.502516150479071,1.60027808972307,1.16414328191086,0.660801630729146,0.461969304893728,1.36699438708412
"1994/03/11",0.876070142431029,1.03900199856026,0.863764099110576,0.593910374186812,0.713978461767173,0.80769793492097,0.502516150479071,1.60027808972307,1.16414328191086,0.660801630729146,0.461969304893728
"1994/03/14",0.325597824958024,0.876070142431029,1.03900199856026,0.863764099110576,0.593910374186812,0.713978461767173,0.80769793492097,0.502516150479071,1.60027808972307,1.16414328191086,0.660801630729146
"1994/03/15",0.630993974776217,0.325597824958024,0.876070142431029,1.03900199856026,0.863764099110576,0.593910374186812,0.713978461767173,0.80769793492097,0.502516150479071,1.60027808972307,1.16414328191086
"1994/03/16",0.934435297739888,0.630993974776217,0.325597824958024,0.876070142431029,1.03900199856026,0.863764099110576,0.593910374186812,0.713978461767173,0.80769793492097,0.502516150479071,1.60027808972307
"1994/03/17",0.517202451243293,0.934435297739888,0.630993974776217,0.325597824958024,0.876070142431029,1.03900199856026,0.863764099110576,0.593910374186812,0.713978461767173,0.80769793492097,0.502516150479071
"1994/03/18",0.694419742953212,0.517202451243293,0.934435297739888,0.630993974776217,0.325597824958024,0.876070142431029,1.03900199856026,0.863764099110576,0.593910374186812,0.713978461767173,0.80769793492097
"1994/03/21",0.816380396041883,0.694419742953212,0.517202451243293,0.934435297739888,0.630993974776217,0.325597824958024,0.876070142431029,1.03900199856026,0.863764099110576,0.593910374186812,0.713978461767173
"1994/03/22",0.552033441329236,0.816380396041883,0.694419742953212,0.517202451243293,0.934435297739888,0.630993974776217,0.325597824958024,0.876070142431029,1.03900199856026,0.863764099110576,0.593910374186812
"1994/03/23",0.396212230164306,0.552033441329236,0.816380396041883,0.694419742953212,0.517202451243293,0.934435297739888,0.630993974776217,0.325597824958024,0.876070142431029,1.03900199856026,0.863764099110576
"1994/03/24",1.32335678272266,0.396212230164306,0.552033441329236,0.816380396041883,0.694419742953212,0.517202451243293,0.934435297739888,0.630993974776217,0.325597824958024,0.876070142431029,1.03900199856026
"1994/03/25",1.01743498076248,1.32335678272266,0.396212230164306,0.552033441329236,0.816380396041883,0.694419742953212,0.517202451243293,0.934435297739888,0.630993974776217,0.325597824958024,0.876070142431029
"1994/03/28",1.09462051225071,1.01743498076248,1.32335678272266,0.396212230164306,0.552033441329236,0.816380396041883,0.694419742953212,0.517202451243293,0.934435297739888,0.630993974776217,0.325597824958024
"1994/03/29",1.72888768623034,1.09462051225071,1.01743498076248,1.32335678272266,0.396212230164306,0.552033441329236,0.816380396041883,0.694419742953212,0.517202451243293,0.934435297739888,0.630993974776217
"1994/03/30",1.54561952052417,1.72888768623034,1.09462051225071,1.01743498076248,1.32335678272266,0.396212230164306,0.552033441329236,0.816380396041883,0.694419742953212,0.517202451243293,0.934435297739888
"1994/03/31",2.49073236874118,1.54561952052417,1.72888768623034,1.09462051225071,1.01743498076248,1.32335678272266,0.396212230164306,0.552033441329236,0.816380396041883,0.694419742953212,0.517202451243293
"1994/04/04",2.22352804165551,2.49073236874118,1.54561952052417,1.72888768623034,1.09462051225071,1.01743498076248,1.32335678272266,0.396212230164306,0.552033441329236,0.816380396041883,0.694419742953212
"1994/04/05",2.06220612842669,2.22352804165551,2.49073236874118,1.54561952052417,1.72888768623034,1.09462051225071,1.01743498076248,1.32335678272266,0.396212230164306,0.552033441329236,0.816380396041883
"1994/04/06",1.03956711661741,2.06220612842669,2.22352804165551,2.49073236874118,1.54561952052417,1.72888768623034,1.09462051225071,1.01743498076248,1.32335678272266,0.396212230164306,0.552033441329236
"1994/04/07",1.0518439809915,1.03956711661741,2.06220612842669,2.22352804165551,2.49073236874118,1.54561952052417,1.72888768623034,1.09462051225071,1.01743498076248,1.32335678272266,0.396212230164306
"1994/04/08",1.20037245342894,1.0518439809915,1.03956711661741,2.06220612842669,2.22352804165551,2.49073236874118,1.54561952052417,1.72888768623034,1.09462051225071,1.01743498076248,1.32335678272266
"1994/04/11",0.722054800835892,1.20037245342894,1.0518439809915,1.03956711661741,2.06220612842669,2.22352804165551,2.49073236874118,1.54561952052417,1.72888768623034,1.09462051225071,1.01743498076248
"1994/04/12",0.772720783361258,0.722054800835892,1.20037245342894,1.0518439809915,1.03956711661741,2.06220612842669,2.22352804165551,2.49073236874118,1.54561952052417,1.72888768623034,1.09462051225071
"1994/04/13",1.3353158363814,0.772720783361258,0.722054800835892,1.20037245342894,1.0518439809915,1.03956711661741,2.06220612842669,2.22352804165551,2.49073236874118,1.54561952052417,1.72888768623034
"1994/04/14",0.893259483457065,1.3353158363814,0.772720783361258,0.722054800835892,1.20037245342894,1.0518439809915,1.03956711661741,2.06220612842669,2.22352804165551,2.49073236874118,1.54561952052417
"1994/04/15",0.456552174216984,0.893259483457065,1.3353158363814,0.772720783361258,0.722054800835892,1.20037245342894,1.0518439809915,1.03956711661741,2.06220612842669,2.22352804165551,2.49073236874118
"1994/04/18",1.43702570414037,0.456552174216984,0.893259483457065,1.3353158363814,0.772720783361258,0.722054800835892,1.20037245342894,1.0518439809915,1.03956711661741,2.06220612842669,2.22352804165551
"1994/04/19",1.35576586776303,1.43702570414037,0.456552174216984,0.893259483457065,1.3353158363814,0.772720783361258,0.722054800835892,1.20037245342894,1.0518439809915,1.03956711661741,2.06220612842669
"1994/04/20",1.26866297086528,1.35576586776303,1.43702570414037,0.456552174216984,0.893259483457065,1.3353158363814,0.772720783361258,0.722054800835892,1.20037245342894,1.0518439809915,1.03956711661741
"1994/04/21",1.61153148539857,1.26866297086528,1.35576586776303,1.43702570414037,0.456552174216984,0.893259483457065,1.3353158363814,0.772720783361258,0.722054800835892,1.20037245342894,1.0518439809915
"1994/04/22",0.624219034239015,1.61153148539857,1.26866297086528,1.35576586776303,1.43702570414037,0.456552174216984,0.893259483457065,1.3353158363814,0.772720783361258,0.722054800835892,1.20037245342894
"1994/04/25",1.13964623207501,0.624219034239015,1.61153148539857,1.26866297086528,1.35576586776303,1.43702570414037,0.456552174216984,0.893259483457065,1.3353158363814,0.772720783361258,0.722054800835892
"1994/04/26",0.471527765907886,1.13964623207501,0.624219034239015,1.61153148539857,1.26866297086528,1.35576586776303,1.43702570414037,0.456552174216984,0.893259483457065,1.3353158363814,0.772720783361258
"1994/04/28",0.946465565136378,0.471527765907886,1.13964623207501,0.624219034239015,1.61153148539857,1.26866297086528,1.35576586776303,1.43702570414037,0.456552174216984,0.893259483457065,1.3353158363814
"1994/04/29",0.765077771480005,0.946465565136378,0.471527765907886,1.13964623207501,0.624219034239015,1.61153148539857,1.26866297086528,1.35576586776303,1.43702570414037,0.456552174216984,0.893259483457065
"1994/05/02",1.0015415875321,0.765077771480005,0.946465565136378,0.471527765907886,1.13964623207501,0.624219034239015,1.61153148539857,1.26866297086528,1.35576586776303,1.43702570414037,0.456552174216984
"1994/05/03",0.767287237046244,1.0015415875321,0.765077771480005,0.946465565136378,0.471527765907886,1.13964623207501,0.624219034239015,1.61153148539857,1.26866297086528,1.35576586776303,1.43702570414037
"1994/05/04",0.717624799886263,0.767287237046244,1.0015415875321,0.765077771480005,0.946465565136378,0.471527765907886,1.13964623207501,0.624219034239015,1.61153148539857,1.26866297086528,1.35576586776303
"1994/05/05",0.464840486310969,0.717624799886263,0.767287237046244,1.0015415875321,0.765077771480005,0.946465565136378,0.471527765907886,1.13964623207501,0.624219034239015,1.61153148539857,1.26866297086528
"1994/05/06",1.2775907392915,0.464840486310969,0.717624799886263,0.767287237046244,1.0015415875321,0.765077771480005,0.946465565136378,0.471527765907886,1.13964623207501,0.624219034239015,1.61153148539857
"1994/05/09",1.34435650138496,1.2775907392915,0.464840486310969,0.717624799886263,0.767287237046244,1.0015415875321,0.765077771480005,0.946465565136378,0.471527765907886,1.13964623207501,0.624219034239015
"1994/05/10",1.00539555710322,1.34435650138496,1.2775907392915,0.464840486310969,0.717624799886263,0.767287237046244,1.0015415875321,0.765077771480005,0.946465565136378,0.471527765907886,1.13964623207501
"1994/05/11",1.18403296059473,1.00539555710322,1.34435650138496,1.2775907392915,0.464840486310969,0.717624799886263,0.767287237046244,1.0015415875321,0.765077771480005,0.946465565136378,0.471527765907886
"1994/05/12",0.744669544849241,1.18403296059473,1.00539555710322,1.34435650138496,1.2775907392915,0.464840486310969,0.717624799886263,0.767287237046244,1.0015415875321,0.765077771480005,0.946465565136378
"1994/05/13",0.792394017677989,0.744669544849241,1.18403296059473,1.00539555710322,1.34435650138496,1.2775907392915,0.464840486310969,0.717624799886263,0.767287237046244,1.0015415875321,0.765077771480005
"1994/05/16",0.494697042553405,0.792394017677989,0.744669544849241,1.18403296059473,1.00539555710322,1.34435650138496,1.2775907392915,0.464840486310969,0.717624799886263,0.767287237046244,1.0015415875321
"1994/05/17",1.26979050860641,0.494697042553405,0.792394017677989,0.744669544849241,1.18403296059473,1.00539555710322,1.34435650138496,1.2775907392915,0.464840486310969,0.717624799886263,0.767287237046244
"1994/05/18",1.23546207781988,1.26979050860641,0.494697042553405,0.792394017677989,0.744669544849241,1.18403296059473,1.00539555710322,1.34435650138496,1.2775907392915,0.464840486310969,0.717624799886263
"1994/05/19",0.85286595608709,1.23546207781988,1.26979050860641,0.494697042553405,0.792394017677989,0.744669544849241,1.18403296059473,1.00539555710322,1.34435650138496,1.2775907392915,0.464840486310969
"1994/05/20",0.496324667776182,0.85286595608709,1.23546207781988,1.26979050860641,0.494697042553405,0.792394017677989,0.744669544849241,1.18403296059473,1.00539555710322,1.34435650138496,1.2775907392915
"1994/05/23",0.690411981797912,0.496324667776182,0.85286595608709,1.23546207781988,1.26979050860641,0.494697042553405,0.792394017677989,0.744669544849241,1.18403296059473,1.00539555710322,1.34435650138496
"1994/05/24",0.782438250772799,0.690411981797912,0.496324667776182,0.85286595608709,1.23546207781988,1.26979050860641,0.494697042553405,0.792394017677989,0.744669544849241,1.18403296059473,1.00539555710322
"1994/05/25",0.911355085383558,0.782438250772799,0.690411981797912,0.496324667776182,0.85286595608709,1.23546207781988,1.26979050860641,0.494697042553405,0.792394017677989,0.744669544849241,1.18403296059473
"1994/05/26",0.433465470080385,0.911355085383558,0.782438250772799,0.690411981797912,0.496324667776182,0.85286595608709,1.23546207781988,1.26979050860641,0.494697042553405,0.792394017677989,0.744669544849241
"1994/05/27",0.583329098062535,0.433465470080385,0.911355085383558,0.782438250772799,0.690411981797912,0.496324667776182,0.85286595608709,1.23546207781988,1.26979050860641,0.494697042553405,0.792394017677989
"1994/05/31",0.536824742834696,0.583329098062535,0.433465470080385,0.911355085383558,0.782438250772799,0.690411981797912,0.496324667776182,0.85286595608709,1.23546207781988,1.26979050860641,0.494697042553405
"1994/06/01",0.942704029715813,0.536824742834696,0.583329098062535,0.433465470080385,0.911355085383558,0.782438250772799,0.690411981797912,0.496324667776182,0.85286595608709,1.23546207781988,1.26979050860641
"1994/06/02",0.270811343360666,0.942704029715813,0.536824742834696,0.583329098062535,0.433465470080385,0.911355085383558,0.782438250772799,0.690411981797912,0.496324667776182,0.85286595608709,1.23546207781988
"1994/06/03",1.00095619798202,0.270811343360666,0.942704029715813,0.536824742834696,0.583329098062535,0.433465470080385,0.911355085383558,0.782438250772799,0.690411981797912,0.496324667776182,0.85286595608709
"1994/06/06",0.656008306546507,1.00095619798202,0.270811343360666,0.942704029715813,0.536824742834696,0.583329098062535,0.433465470080385,0.911355085383558,0.782438250772799,0.690411981797912,0.496324667776182
"1994/06/07",0.39471817721326,0.656008306546507,1.00095619798202,0.270811343360666,0.942704029715813,0.536824742834696,0.583329098062535,0.433465470080385,0.911355085383558,0.782438250772799,0.690411981797912
"1994/06/08",0.941907952389709,0.39471817721326,0.656008306546507,1.00095619798202,0.270811343360666,0.942704029715813,0.536824742834696,0.583329098062535,0.433465470080385,0.911355085383558,0.782438250772799
"1994/06/09",0.439957766688615,0.941907952389709,0.39471817721326,0.656008306546507,1.00095619798202,0.270811343360666,0.942704029715813,0.536824742834696,0.583329098062535,0.433465470080385,0.911355085383558
"1994/06/10",0.462464426008324,0.439957766688615,0.941907952389709,0.39471817721326,0.656008306546507,1.00095619798202,0.270811343360666,0.942704029715813,0.536824742834696,0.583329098062535,0.433465470080385
"1994/06/13",0.475701407248152,0.462464426008324,0.439957766688615,0.941907952389709,0.39471817721326,0.656008306546507,1.00095619798202,0.270811343360666,0.942704029715813,0.536824742834696,0.583329098062535
"1994/06/14",0.742171095786581,0.475701407248152,0.462464426008324,0.439957766688615,0.941907952389709,0.39471817721326,0.656008306546507,1.00095619798202,0.270811343360666,0.942704029715813,0.536824742834696
"1994/06/15",0.710590025459545,0.742171095786581,0.475701407248152,0.462464426008324,0.439957766688615,0.941907952389709,0.39471817721326,0.656008306546507,1.00095619798202,0.270811343360666,0.942704029715813
"1994/06/16",0.462176281444027,0.710590025459545,0.742171095786581,0.475701407248152,0.462464426008324,0.439957766688615,0.941907952389709,0.39471817721326,0.656008306546507,1.00095619798202,0.270811343360666
"1994/06/17",0.808173244294519,0.462176281444027,0.710590025459545,0.742171095786581,0.475701407248152,0.462464426008324,0.439957766688615,0.941907952389709,0.39471817721326,0.656008306546507,1.00095619798202
"1994/06/20",0.874137898136595,0.808173244294519,0.462176281444027,0.710590025459545,0.742171095786581,0.475701407248152,0.462464426008324,0.439957766688615,0.941907952389709,0.39471817721326,0.656008306546507
"1994/06/21",1.33271918833948,0.874137898136595,0.808173244294519,0.462176281444027,0.710590025459545,0.742171095786581,0.475701407248152,0.462464426008324,0.439957766688615,0.941907952389709,0.39471817721326
"1994/06/22",0.554509770994471,1.33271918833948,0.874137898136595,0.808173244294519,0.462176281444027,0.710590025459545,0.742171095786581,0.475701407248152,0.462464426008324,0.439957766688615,0.941907952389709
"1994/06/23",1.04694700252326,0.554509770994471,1.33271918833948,0.874137898136595,0.808173244294519,0.462176281444027,0.710590025459545,0.742171095786581,0.475701407248152,0.462464426008324,0.439957766688615
"1994/06/24",1.59619480602728,1.04694700252326,0.554509770994471,1.33271918833948,0.874137898136595,0.808173244294519,0.462176281444027,0.710590025459545,0.742171095786581,0.475701407248152,0.462464426008324
"1994/06/27",1.78691383041487,1.59619480602728,1.04694700252326,0.554509770994471,1.33271918833948,0.874137898136595,0.808173244294519,0.462176281444027,0.710590025459545,0.742171095786581,0.475701407248152
"1994/06/28",1.20914820081692,1.78691383041487,1.59619480602728,1.04694700252326,0.554509770994471,1.33271918833948,0.874137898136595,0.808173244294519,0.462176281444027,0.710590025459545,0.742171095786581
"1994/06/29",0.846105050543944,1.20914820081692,1.78691383041487,1.59619480602728,1.04694700252326,0.554509770994471,1.33271918833948,0.874137898136595,0.808173244294519,0.462176281444027,0.710590025459545
"1994/06/30",1.10953691860916,0.846105050543944,1.20914820081692,1.78691383041487,1.59619480602728,1.04694700252326,0.554509770994471,1.33271918833948,0.874137898136595,0.808173244294519,0.462176281444027
"1994/07/01",0.644930077987915,1.10953691860916,0.846105050543944,1.20914820081692,1.78691383041487,1.59619480602728,1.04694700252326,0.554509770994471,1.33271918833948,0.874137898136595,0.808173244294519
"1994/07/05",0.555577494662263,0.644930077987915,1.10953691860916,0.846105050543944,1.20914820081692,1.78691383041487,1.59619480602728,1.04694700252326,0.554509770994471,1.33271918833948,0.874137898136595
"1994/07/06",0.6954924795461,0.555577494662263,0.644930077987915,1.10953691860916,0.846105050543944,1.20914820081692,1.78691383041487,1.59619480602728,1.04694700252326,0.554509770994471,1.33271918833948
"1994/07/07",0.556561239118203,0.6954924795461,0.555577494662263,0.644930077987915,1.10953691860916,0.846105050543944,1.20914820081692,1.78691383041487,1.59619480602728,1.04694700252326,0.554509770994471
"1994/07/08",0.718528825521947,0.556561239118203,0.6954924795461,0.555577494662263,0.644930077987915,1.10953691860916,0.846105050543944,1.20914820081692,1.78691383041487,1.59619480602728,1.04694700252326
"1994/07/11",1.10999371635847,0.718528825521947,0.556561239118203,0.6954924795461,0.555577494662263,0.644930077987915,1.10953691860916,0.846105050543944,1.20914820081692,1.78691383041487,1.59619480602728
"1994/07/12",0.786287756414339,1.10999371635847,0.718528825521947,0.556561239118203,0.6954924795461,0.555577494662263,0.644930077987915,1.10953691860916,0.846105050543944,1.20914820081692,1.78691383041487
"1994/07/13",0.465463317294734,0.786287756414339,1.10999371635847,0.718528825521947,0.556561239118203,0.6954924795461,0.555577494662263,0.644930077987915,1.10953691860916,0.846105050543944,1.20914820081692
"1994/07/14",1.24023816420022,0.465463317294734,0.786287756414339,1.10999371635847,0.718528825521947,0.556561239118203,0.6954924795461,0.555577494662263,0.644930077987915,1.10953691860916,0.846105050543944
"1994/07/15",0.337327675934862,1.24023816420022,0.465463317294734,0.786287756414339,1.10999371635847,0.718528825521947,0.556561239118203,0.6954924795461,0.555577494662263,0.644930077987915,1.10953691860916
"1994/07/18",0.539068972376278,0.337327675934862,1.24023816420022,0.465463317294734,0.786287756414339,1.10999371635847,0.718528825521947,0.556561239118203,0.6954924795461,0.555577494662263,0.644930077987915
"1994/07/19",0.31677673635313,0.539068972376278,0.337327675934862,1.24023816420022,0.465463317294734,0.786287756414339,1.10999371635847,0.718528825521947,0.556561239118203,0.6954924795461,0.555577494662263
"1994/07/20",0.766981976646619,0.31677673635313,0.539068972376278,0.337327675934862,1.24023816420022,0.465463317294734,0.786287756414339,1.10999371635847,0.718528825521947,0.556561239118203,0.6954924795461
"1994/07/21",0.49103219975013,0.766981976646619,0.31677673635313,0.539068972376278,0.337327675934862,1.24023816420022,0.465463317294734,0.786287756414339,1.10999371635847,0.718528825521947,0.556561239118203
"1994/07/22",0.375130020762171,0.49103219975013,0.766981976646619,0.31677673635313,0.539068972376278,0.337327675934862,1.24023816420022,0.465463317294734,0.786287756414339,1.10999371635847,0.718528825521947
"1994/07/25",0.343960635713714,0.375130020762171,0.49103219975013,0.766981976646619,0.31677673635313,0.539068972376278,0.337327675934862,1.24023816420022,0.465463317294734,0.786287756414339,1.10999371635847
"1994/07/26",0.324135367013856,0.343960635713714,0.375130020762171,0.49103219975013,0.766981976646619,0.31677673635313,0.539068972376278,0.337327675934862,1.24023816420022,0.465463317294734,0.786287756414339
"1994/07/27",0.44654219104947,0.324135367013856,0.343960635713714,0.375130020762171,0.49103219975013,0.766981976646619,0.31677673635313,0.539068972376278,0.337327675934862,1.24023816420022,0.465463317294734
"1994/07/28",0.579789536690622,0.44654219104947,0.324135367013856,0.343960635713714,0.375130020762171,0.49103219975013,0.766981976646619,0.31677673635313,0.539068972376278,0.337327675934862,1.24023816420022
"1994/07/29",1.11211694755271,0.579789536690622,0.44654219104947,0.324135367013856,0.343960635713714,0.375130020762171,0.49103219975013,0.766981976646619,0.31677673635313,0.539068972376278,0.337327675934862
"1994/08/01",0.637594388173213,1.11211694755271,0.579789536690622,0.44654219104947,0.324135367013856,0.343960635713714,0.375130020762171,0.49103219975013,0.766981976646619,0.31677673635313,0.539068972376278
"1994/08/02",0.665601729391163,0.637594388173213,1.11211694755271,0.579789536690622,0.44654219104947,0.324135367013856,0.343960635713714,0.375130020762171,0.49103219975013,0.766981976646619,0.31677673635313
