"Date","Standardized_score","Global","Finance","Policy","Growth","Other","Prices"
"1999/02/02",-0.668245207244827,-0.0471291262685294,-0.101249273824974,-0.0605913623046327,-0.252691400182753,-0.0202498547649947,-0.12052216191271
"1999/03/30",1.45392742047781,0.0973944970768792,0.109976561292553,0.0594153032406799,0.624842617610108,0.128150654048525,0.238426788298594
"1999/05/18",1.38547023893837,0.0810647480229899,0.165404839400444,0.0442171352852672,0.431290031681759,0.0333861703290275,0.320587367222016
"1999/06/29",1.31701305739893,0.100244194157034,0.0664346941370859,0.068408537308436,0.494684550487766,0.0441275624060742,0.286135361361282
"1999/08/24",0.769355605083414,0.0431704453160387,0.074910940494964,0.0591638959464731,0.302874973718377,0.0449915558528312,0.136264059707935
"1999/10/05",1.59084178355669,0.103163679297313,0.0944863604779127,0.0867731881940015,0.702410066369949,0.0445917772663619,0.270172751304484
"1999/11/16",1.86467050971445,0.0790576678095309,0.141758576761918,0.11240029163371,0.900634298405523,0.11177118552382,0.20827007129421
"1999/12/21",2.41232796202997,0.156214987818955,0.151244618688593,0.230343815818834,0.894990426190634,0.124382697285535,0.402839923346802
"2000/02/01",1.45392742047781,0.142718585256819,0.167373794124222,0.130562152695002,0.486628713138066,0.0595871893638448,0.300212855681095
"2000/03/21",1.52238460201725,0.116340768085802,0.0948005063527228,0.0808592554184988,0.688909116164823,0.108218960376913,0.232501982165669
"2000/05/16",2.20695641741165,0.08671283612713,0.106398406341561,0.145597819204241,1.0620028065416,0.130885277273988,0.445467978442758
"2000/06/27",1.31701305739893,0.0581769995544787,0.0978178348848547,0.0846302835032278,0.52090310922761,0.11295297666472,0.252296634161974
"2000/08/22",1.59084178355669,0.0089193256984921,0.0301242903033193,0.0630816315136273,0.674578673430535,0.112221235238232,0.36343965214766
"2000/10/03",0.153240971228454,0.00452337806638206,0.0104456658330424,0.00220132998520948,0.0569277349896173,0.0119084851135365,0.0340013955284711
"2000/11/15",0.0163266081495735,7.5838945325035e-05,0.00218011688161034,9.25307360532404e-05,0.00523280777710374,0.000977383436322261,0.00344207693181892
"2000/12/19",-0.805159570323707,-0.0188637385047268,-0.0378972725651002,-0.0416729414799061,-0.357397126945699,-0.0722087551163324,-0.123756008031236
"2001/01/30",-1.01053111494203,-0.0636260331630165,-0.142222897658507,-0.0559534821051233,-0.397802956887,-0.0814507811438385,-0.104795819327321
"2001/03/20",-0.120587754929306,-0.00951426323295445,-0.00881008444883816,-0.00774416774775362,-0.0447478318755403,-0.00733588679506593,-0.0158840885511416
"2001/05/15",-0.531330844165947,-0.0203938562929048,-0.0485526461048193,-0.0324175068613152,-0.235303659559205,-0.0302036283439571,-0.0932991660886632
"2001/06/26",-1.42127420417867,-0.0725072715517456,-0.033362809540623,-0.113341333982585,-0.553528604903513,-0.0769201049317626,-0.267923009999492
"2001/08/21",-1.90047447495475,-0.0424213052445256,-0.110161888347822,-0.16544309045365,-0.786579903865995,-0.151064447325965,-0.254527831467154
"2001/10/02",-1.69510293033643,-0.0819924362420383,-0.113023136052098,-0.128237154599534,-0.701593706784954,-0.069487129730532,-0.29807241508148
"2001/11/06",-2.17430320111251,-0.106135080744704,-0.0545334945262846,-0.251977528777059,-0.923204618722834,-0.126658438899758,-0.289599243109342
"2002/01/29",-1.96893165649419,-0.0929405292016285,-0.233386295489613,-0.0862822062113113,-0.965894588625051,-0.0594074206700832,-0.242470287327525
"2002/03/19",0.0163266081495735,0.000757419965701865,0.000589104417768118,0.000700761166108005,0.00845926367513861,0.000993143044668017,0.00179723601738146
"2002/05/07",-1.01053111494203,-0.0784692721829983,-0.0210527315612922,-0.0510668688451126,-0.502529367101353,-0.0325360396856334,-0.141143905576178
"2002/06/25",-0.462873662626506,-0.0157609311647018,-0.0387884811190241,-0.0288616688660329,-0.223640238916889,-0.019028790116296,-0.0521822377699004
"2002/08/13",-0.942073933402586,-0.0256247111315797,-0.0949202330349878,-0.104252805354139,-0.249719721924892,-0.0996099678687323,-0.165349949270495
"2002/09/24",-0.189044936468746,-0.0088962323044116,-0.00786363391193525,-0.00188594113885753,-0.103424564897588,-0.00770477262078504,-0.0236848623775226
"2002/11/06",-1.62664574879699,-0.0338884530999372,-0.116915163194783,-0.113875169607877,-0.85672838833105,-0.111831895229793,-0.190075960733922
"2002/12/10",-1.01053111494203,-0.0252632778735507,-0.0892234813788099,-0.0259287097878506,-0.472569898252747,-0.0691231352929095,-0.101053111494203
"2003/01/28",-1.35281702263923,-0.0872785175896275,-0.152421179268842,-0.110951083769195,-0.524242572021983,-0.14335601922934,-0.189103454777526
"2003/03/18",-1.14744547802091,-0.0726231315203105,-0.0418133181480576,-0.0839625327576924,-0.501864061506146,-0.0266284815574472,-0.202684557970321
"2003/05/06",-0.873616751863147,-0.03757491405863,-0.0547967496688354,-0.0700615585051538,-0.421387004953344,-0.0637990728287155,-0.160241352245866
"2003/06/24",-0.257502118008186,0.00225879050884374,-0.0127998128834479,-0.015788131678256,-0.0995344582308778,-0.028611346445354,-0.037522234522626
"2003/08/12",0.358612515846774,0.00788159375487415,0.0249583802237681,0.0243015807441953,0.143839086026453,0.025615179703341,0.0886679297423342
"2003/09/16",0.974727149701734,0.0203795999041581,0.010480937093567,0.0489110397699795,0.499979517648679,0.0826829481825843,0.197002799073528
"2003/10/28",0.563984060465094,0.0170904260746998,0.0363531781176555,0.0236773611243237,0.281913928823066,0.0444351077942195,0.0836071411949803
"2003/12/09",0.427069697386214,0.0196431740272802,0.0351325937090352,0.0117407476944664,0.194570255903802,-0.00267619984212101,0.0850062985706782
"2004/01/27",0.632441242004534,0.0338628639624321,0.0983797487562608,0.0317854562726341,0.275743231801443,0.0207357784263782,0.0889910490798729
"2004/03/16",-0.120587754929306,-0.00244180812162147,-0.00652809926392679,-0.00817066563773338,-0.038551435289085,-0.0079828342437625,-0.0332461567328462
"2004/05/04",2.13849923587221,0.0441433328505732,0.0980962952234961,0.120985430775645,0.893044433469268,0.0784770361787969,0.53098678552515
"2004/06/29",1.86467050971445,0.140415720660775,0.164021942984142,0.082906821230316,0.695624254493171,0.122952044901555,0.377290025864955
"2004/08/10",-0.257502118008186,-0.0150001233791177,-0.0100000822527451,-0.0130715360875168,-0.109455265371564,-0.0125001028159314,-0.0449745762743995
"2004/09/21",0.221698152767894,0.00760728955576106,0.00289801506886135,0.0140896916834772,0.0936676702960993,0.0174708220190707,0.0446679494133497
"2004/11/10",1.18009869432005,0.0538477824954961,0.0342815534637766,0.0428681740357726,0.493544326065349,0.0163857266494959,0.240411968491162
"2004/12/14",1.24855587585949,0.0393063886844655,0.0820809881352074,0.0943353328427173,0.401372328839933,0.0390993313252849,0.328777487794881
"2005/02/02",0.427069697386214,0.0223176375410497,0.0788064082881522,0.0289196308548198,0.152421016654285,0.0218758942850736,0.0678761211077234
"2005/03/22",2.13849923587221,0.0196192590446992,0.0948264187160462,0.12028474295262,1.02090215814738,0.0184651849832463,0.550493327313031
"2005/05/03",0.0163266081495735,0.000396140134605604,7.71263054784365e-06,0.0004463044829948,0.00593593896714248,0.000794317808875607,0.00478822851338939
"2005/06/29",0.427069697386214,0.0149474394085175,0.0425290240313771,0.0147226658835774,0.13197639953949,0.0228831935807087,0.127409126386887
"2005/08/09",0.769355605083414,0.056294312567079,0.0468576309272658,0.0402158668023063,0.289296398773501,0.0281471562835395,0.158426072884177
"2005/09/20",1.45392742047781,0.0354616444018979,0.0531924666028468,0.0886541110047447,0.661129824103902,0.0697873802744057,0.439317060884323
"2005/11/01",-0.120587754929306,-0.00461508691704753,-0.00290303854459441,-0.00535945577463584,-0.0480700462685182,-0.00496623483464897,-0.0305563416040002
"2005/12/13",1.18009869432005,0.0218536795244454,0.0432528856184954,0.0654353841611522,0.417792546004514,0.0704174118009908,0.284533513234147
"2006/01/31",1.11164151278061,0.0389074529473215,0.165647945535607,0.077814905894643,0.274932640696443,0.102826839932207,0.295881915985107
"2006/03/28",0.906269968162294,0.0176611145756349,0.0218951778022403,0.0488674982832609,0.361439671826257,0.0310974989075297,0.283149011761521
"2006/05/10",1.72775614663557,0.0623911941840624,0.119983065738582,0.0746561297928952,0.690035942514331,0.0799887104923877,0.572719167125496
"2006/06/28",0.563984060465094,0.0273359621143795,0.0285828656494214,0.0289603401687145,0.158116959808964,0.0359745593100046,0.158404706778589
"2006/08/08",0.700898423543974,0.0353989102799987,0.0176994551399993,0.0114671578554171,0.195335444649832,0.0279182793197119,0.243164406955021
"2006/09/20",0.0847837896890136,0.000842571822996409,0.00161492932740978,0.00325168202410889,0.0365337252065742,0.00340990145145647,0.0213667572549602
"2006/10/24",0.290155334307334,0.0124449339852975,0.0232840700370083,0.0161197407948519,0.0917781456649725,0.0052008552592279,0.0875951192498027
"2006/12/12",0.0847837896890136,0.00262217906254681,0.00524435812509363,0.00160244276044527,0.03933384210181,0.00437029843757802,0.0132554157637122
"2007/01/30",-0.120587754929306,-0.0083642977071063,-0.0181768307062557,-0.00532004801158705,-0.0380570795630469,-0.00713561995204929,-0.0266870602859021
"2007/03/20",-0.462873662626506,-0.0211058745537244,-0.0124190163842536,-0.0110277328127998,-0.219688241044431,-0.0305671286640146,-0.0894644811741024
"2007/05/09",0.290155334307334,0.010605092628192,0.00965487632870601,0.00246311828783815,0.124051394729441,0.0140782604639249,0.063126813869313
"2007/06/27",-0.736702388784267,-0.0275514714504685,-0.091405234617294,-0.0225756204192802,-0.19425952880506,-0.055402415416703,-0.183792959561842
"2007/08/07",-0.462873662626506,-0.0230334751164143,-0.0578194539568089,-0.0141433619135877,-0.157056147445816,-0.0235596643640779,-0.0985441078263883
"2007/09/18",-1.07898829648147,-0.0721950806648183,-0.201136504453592,-0.0754766752404919,-0.33113813572066,-0.0551307888713158,-0.139139610008559
"2007/12/11",-0.599788025705386,-0.0335942821185453,-0.0952413969934427,-0.017714713719262,-0.173965395517879,-0.0363143641023832,-0.120182472018879
"2008/01/29",-1.48973138571811,-0.0808818807902507,-0.277635273141356,-0.0976315061587744,-0.416143313306445,-0.150502997402262,-0.233695642407597
"2008/03/18",-1.07898829648147,-0.0571847976192414,-0.170785189663663,-0.0425412803882709,-0.28042020841165,-0.0700195740588115,-0.280249402033224
"2008/08/05",-0.873616751863147,-0.0529179531905613,-0.136226595682757,-0.0487820621712315,-0.210925851440773,-0.0276886842774105,-0.25249818489771
"2008/09/16",-2.31121756419139,-0.100125101259419,-0.331399411611268,-0.157960912660562,-0.719169888618875,-0.0733667076046502,-0.480254001190803
"2008/11/25",-3.26961810574355,-0.192375993649548,-0.567882143060401,-0.314602429418623,-1.09958493154448,-0.178568980983785,-0.44469998295877
"2009/01/27",-1.83201729341531,-0.133664315329379,-0.547270855787948,-0.116824291174309,-0.418746728053259,-0.0659138497101803,-0.234083163938706
"2009/01/30",-1.21590265956035,-0.0858323759660731,-0.21515433820468,-0.0517579535529965,-0.323049206589563,-0.122448209121226,-0.218332271279849
"2009/03/18",-2.65350347188859,-0.288844909179539,-0.541169594794153,-0.160315834759935,-1.02135698089191,-0.0663375867972147,-0.177453044682549
"2009/04/29",-1.90047447495475,-0.165136815014117,-0.286462547294679,-0.151243630802723,-0.581088684995766,-0.117802052438274,-0.152320565728542
"2009/04/30",-1.90047447495475,-0.217488406968607,-0.279632888807106,-0.146703292803524,-0.543032399579279,-0.0744579133772391,-0.289072170137854
"2009/08/12",-0.599788025705386,-0.0376030370401418,-0.130853252651138,-0.00934164625401769,-0.231006611228783,-0.0318086457659892,-0.0563540283586792
"2009/09/23",-0.189044936468746,-0.00620094206502094,-0.0325564894613619,-0.00779174573506921,-0.0731972222044231,-0.012925612344993,-0.0252006213039893
"2009/11/04",-0.257502118008186,-0.0164793044846944,-0.0357577556040251,-0.0148860863248166,-0.103974932301187,-0.0100364191824727,-0.0276934392679798
"2010/01/14",0.427069697386214,0.0149004580569931,0.071271631465437,0.018212122528631,0.167613187653122,0.0236094085895657,0.0731200342582826
"2010/01/26",-0.120587754929306,-0.00915174925802772,-0.0264925034882687,-0.0113313346308844,-0.0310643604050831,-0.00281159365153423,-0.0179277897316975
"2010/02/01",-0.873616751863147,-0.0700623335652623,-0.150264777143127,-0.0481738610419584,-0.325881397750397,-0.0493031236199994,-0.108835867395036
"2010/03/16",-0.805159570323707,-0.0495753937891572,-0.128022977750629,-0.0704807135015024,-0.249039476273278,-0.0522721645105398,-0.123376834613158
"2010/07/23",-1.28435984109979,-0.131405441823844,-0.268037246959599,-0.0878014166539683,-0.345092581854996,-0.0249468132332829,-0.196180189365147
"2010/08/10",-1.21590265956035,-0.0804165083636498,-0.205925936138873,-0.0791842132007014,-0.442443174428611,-0.0341347564815967,-0.137565554232332
"2010/09/21",-0.462873662626506,-0.015924952480711,-0.0959376378299985,-0.0284410152638182,-0.134634794694433,-0.0177518687877813,-0.0702614600503913
"2010/12/14",-0.0521305733898664,-0.004484099708699,-0.00890826390498934,-0.0012827103128942,-0.0168739221777207,-0.00428937054581071,-0.0068965801404161
"2011/01/25",0.700898423543974,0.0424268696069849,0.170622747549594,0.0348797262625587,0.205785240215495,0.0331702617744115,0.100737065238934
"2011/03/15",0.700898423543974,0.034685668548396,0.0937287960688107,0.041751998573114,0.203270457304446,0.0402023022353967,0.171476570375868
"2011/08/01",-0.805159570323707,-0.0368529596198221,-0.0883297418920522,-0.038219599857138,-0.224617317578355,-0.068893278716841,-0.210656113173802
"2011/08/09",-1.76356011187587,-0.102493911654634,-0.235428650052944,-0.118048605865665,-0.56971243960569,-0.0947359633382936,-0.307708358696371
"2011/11/01",-1.14744547802091,-0.057971798985461,-0.140433059330535,-0.0922054401981086,-0.379618894659789,-0.063088641093039,-0.216056698143222
"2011/12/13",-1.28435984109979,-0.0732972560882706,-0.25021200768483,-0.120578086347976,-0.393732177484724,-0.0392894888100146,-0.212158190592865
"2012/01/24",-1.07898829648147,-0.0756982529938921,-0.244770493183296,-0.0945933706076483,-0.342063981625811,-0.0118584462536007,-0.154149886769896
"2012/03/13",-0.189044936468746,-0.00612343586917295,-0.0272981289630162,-0.00954982108232191,-0.0635486332681465,-0.0113386824952061,-0.0266342433937897
"2012/04/24",-0.189044936468746,-0.00672916812587185,-0.0202612712397843,-0.00975013524453496,-0.0789985110566272,-0.0100275314990819,-0.0274828283738529
"2012/06/19",-1.90047447495475,-0.0959943933113888,-0.282162961213073,-0.128729451022136,-0.60310207866572,-0.0744127860317683,-0.35215216057039
"2012/08/01",-1.07898829648147,-0.0647128519973076,-0.130266411632615,-0.083700930352055,-0.387967013750314,-0.0584773121396652,-0.144809794166226
"2012/09/12",-0.531330844165947,-0.0427957239500015,-0.0607922432686103,-0.0172129401130244,-0.171894530567866,-0.0538127855975916,-0.0631926683899011
"2012/10/23",-0.120587754929306,-0.00294364048228105,-0.0137400648216818,-0.00935325476275775,-0.0414670728754407,-0.00519769629012127,-0.0201143003193654
"2012/12/11",-1.14744547802091,-0.0316734187874315,-0.125308023908871,-0.0927382542005664,-0.35865392086327,-0.0972283964032741,-0.176496697065159
"2013/01/29",0.427069697386214,0.0357794577132835,0.0770764877987656,0.0225964659770636,0.138677321451775,0.0249477793521426,0.0640459202439103
"2013/03/19",-0.462873662626506,-0.031248329564081,-0.0531346097926286,-0.0432350172579538,-0.157953650898377,-0.0388111716665733,-0.0727573455591049
"2013/05/01",0.0847837896890136,0.00327185765578408,0.0132012343676853,0.00543729001734166,0.025712205483416,0.00673338821914985,0.0127882335405399
"2013/06/18",0.0163266081495735,0.000361192534654463,0.00209758921290227,0.00118465033691612,0.00467398876417034,0.00126457702726855,0.00303009095920856
"2013/07/30",0.153240971228454,0.00694970391058746,0.0148076077640358,0.017462537898005,0.0502452520341395,0.00863226380472969,0.0259548493924888
"2013/09/17",-0.257502118008186,-0.00814105745895765,-0.0380292479836164,-0.0278485432943487,-0.0882601476603758,-0.0167586715107503,-0.0373356395849412
"2013/10/29",-0.599788025705386,-0.0127153281791918,-0.0687700218598375,-0.0476629472306076,-0.217846556321387,-0.0161644999835494,-0.0919989354358975
"2013/12/17",0.0847837896890136,0.00143573262396725,0.00845949116939006,0.00365557745893985,0.0372261737530137,0.00610744590319953,0.0129375235412655
"2014/01/28",0.632441242004534,0.0437229265145491,0.11472297343169,0.0435089776867099,0.228604758406599,0.0298706006804938,0.0629694118354339
"2014/03/18",-0.942073933402586,-0.0229895800740049,-0.0968082109478118,-0.0309200232215445,-0.40763802260563,-0.0505714534802002,-0.159758802569852
"2014/04/29",-0.531330844165947,-0.017551469326803,-0.0789816119706137,-0.0173673630051932,-0.197901481226343,-0.0247316158695861,-0.0751281937210233
"2014/06/17",0.495526878925654,0.0269674491932329,0.060401357813111,0.0223737292938954,0.172437515108341,0.0300603068974231,0.0754167238467189
"2014/07/29",0.495526878925654,0.0222677594836084,0.0529409058681254,0.0451374163431637,0.187914960739616,0.0251091153545966,0.0636866362218299
"2014/09/16",-0.120587754929306,-0.00396670246477982,-0.0147408844149337,-0.00710833081688543,-0.0470735518339633,-0.00392052920857603,-0.0215642223874012
"2014/10/28",-1.21590265956035,-0.055217080925354,-0.119092350390364,-0.0974474314329902,-0.427695941427521,-0.0641460577233336,-0.269185927245069
"2014/12/16",-0.394416481087067,-0.0255377577682273,-0.0395700124996051,-0.0323951186504365,-0.136060209491894,-0.0154570639123481,-0.094320803228101
"2015/01/27",-0.325959299547626,-0.0121506278389528,-0.0621828063275318,-0.0301827421151898,-0.0739159795098477,-0.0215188131141826,-0.0582969785619801
"2015/03/17",-0.668245207244827,-0.0357917436191225,-0.0659590361343223,-0.0368653105627782,-0.241566685229744,-0.0375802519411712,-0.111093608921344
"2015/04/28",-1.21590265956035,-0.0751897477968865,-0.15625997720623,-0.0429868998359452,-0.417843884677179,-0.0544752307615525,-0.244783928530346
"2015/06/16",-0.462873662626506,-0.0246340137382897,-0.0523326947998779,-0.0224530858988866,-0.187924394160206,-0.0235115389435791,-0.0924669375547717
"2015/07/28",-0.805159570323707,-0.0454342475711354,-0.107587314454622,-0.0294192192267814,-0.331103030038512,-0.0199168169809757,-0.16465460611269
"2015/09/16",-0.599788025705386,-0.0305863180657017,-0.0743223355638006,-0.0190761506117939,-0.206164895002558,-0.0247715368034111,-0.136968414663502
"2015/10/27",-1.07898829648147,-0.0628509730998493,-0.11708639587892,-0.0388032693321922,-0.39961811553449,-0.0407426019054771,-0.188675162913081
"2015/12/15",-0.599788025705386,-0.0389115765421302,-0.08510505770144,-0.0219441965360679,-0.181389347673785,-0.0275578282080853,-0.157343388265254
"2016/01/26",-1.21590265956035,-0.053969162165126,-0.265733084212458,-0.0687642843959782,-0.364044322719954,-0.068298820481322,-0.162641006551913
"2016/03/15",-0.120587754929306,-0.00413585422646464,-0.0122642086430958,-0.00738619204577772,-0.0471002079580669,-0.00648666990499189,-0.025025407720232
"2016/04/26",0.0163266081495735,0.000348445808271826,0.00282531079677336,0.000561324725189046,0.00633926726757998,0.00114863982066323,0.00247279187761031
"2016/06/14",-0.805159570323707,-0.0464797328048176,-0.0944984833343333,-0.0316030518235888,-0.320375367821015,-0.0454892412612264,-0.157539514251783
"2016/07/26",-0.531330844165947,-0.024559334760217,-0.0940649261345393,-0.0249513591458467,-0.191533718989364,-0.036644131724658,-0.0614487039932865
"2016/09/20",-0.189044936468746,-0.00907127391225303,-0.0236306170585933,-0.0150706876044529,-0.0802483515558303,-0.00316950339912879,-0.0326485114093219
"2016/11/01",-0.120587754929306,-0.00561829802154649,-0.018797869639327,-0.0124886533250701,-0.0418611403386275,-0.00459617262640389,-0.0167981870832031
"2016/12/13",0.974727149701734,0.0248922255972217,0.135597123648023,0.0640109795890769,0.40153105213764,0.0360480715187836,0.192116920634967
"2017/02/01",0.563984060465094,0.0369582074871137,0.0755100185209761,0.0180714827119303,0.179555016878523,0.0505410362153922,0.0981491992897933
"2017/03/14",0.906269968162294,0.0383799835503954,0.0860310073137622,0.0888247554022703,0.337294707752122,0.0420522996590458,0.18495568491619
"2017/05/02",-0.325959299547626,-0.0265155664684172,-0.039778872692886,-0.00972534303568328,-0.118394319047975,-0.0124683885072863,-0.0674220574080496
"2017/06/13",-0.120587754929306,-0.00652454845443511,-0.0174680493324812,-0.00837444412346051,-0.0393251434672011,0.000287113702212635,-0.0319558611211831
"2017/07/25",0.0847837896890136,0.00233059512380433,0.0169034436702647,0.00432231084689089,0.0270821434502592,0.00430153050628084,0.0183730180747648
"2017/09/19",0.153240971228454,0.00653706524089633,0.0212400325767329,0.00456074319132302,0.0607186943538138,0.00320941187537546,0.0359956053102261
"2017/11/01",0.427069697386214,0.0180089631427921,0.0548626795545801,0.00592948174225265,0.161025658151958,0.00980222080252751,0.120841095543328
"2017/12/12",0.0163266081495735,0.000383273632062927,0.00178868023727955,0.000870646480117725,0.0051942470052796,0.000772204439506857,0.00466999827701766
"2018/01/30",0.906269968162294,0.0391524525719237,0.156613858096693,0.0482523107966285,0.287313182671506,0.0349788408764394,0.206403748893608
"2018/03/20",0.563984060465094,0.0195060101754158,0.0648534827004919,0.0538741141553542,0.166626403215689,0.0184637638842739,0.129175065079141
"2018/05/01",0.974727149701734,0.0404568218505546,0.15423936369569,0.0575469542436519,0.32619697766595,0.0296918574317927,0.188773329936076
"2018/06/12",1.52238460201725,0.116372757798311,0.121091929167182,0.113284019496092,0.620898556018362,0.0515092534517116,0.258851569977607
"2018/08/01",0.0847837896890136,0.00830879244130796,0.00891039827941863,0.00935205438432033,0.0321598011239476,0.00268011979672749,0.0104120443477736
"2018/09/25",0.906269968162294,0.0256636778240134,0.118388306182688,0.120028511617629,0.33587265908535,0.0350564235416756,0.108262194198295
"2018/11/07",0.563984060465094,0.0320322735608611,0.126624547829474,0.0562302015840936,0.159854531101355,0.0169874717007558,0.060137721463566
"2018/12/18",0.0847837896890136,0.00627263183646408,0.0149483921281404,0.00684589606184582,0.0240584347316296,0.0035107159291517,0.0149293194887176
"2019/01/29",-0.257502118008186,-0.0191023687010758,-0.0553906002872011,-0.0185908969532061,-0.0671366644264296,-0.0178970431098917,-0.0286269154999223
"2019/03/19",-1.28435984109979,-0.074862504399259,-0.152076133391018,-0.0885528222591912,-0.500118227240802,-0.0549519661665763,-0.203247394020024
"2019/04/30",-0.531330844165947,-0.0232042882033257,-0.0840291570808935,-0.047880326627183,-0.171554683042724,-0.0510673524165854,-0.0768788186536276
