"Date","Standardized_sentiment_score","Standardized_uncertainty_score"
"2011-04-27",-0.0513189538071417,-1.85143056627919
"2011-06-22",-0.469740006438721,-1.80932530312129
"2011-08-09",-0.526882863581578,-1.75932530312129
"2011-09-21",-0.458201544900259,-1.8170176108136
"2011-11-02",-0.342816929515644,-1.74009453389052
"2011-12-13",-0.339740006438721,-1.72932530312129
"2012-01-25",-0.419740006438721,-1.82414011793611
"2012-03-13",-0.381278467977182,-1.77855607235206
"2012-04-25",-0.316291730576652,-1.76794599277647
"2012-06-20",-0.478563535850485,-1.77403118547423
"2012-08-01",-0.419740006438721,-1.79720409100008
"2012-09-13",-0.248311435010149,-1.83789673169272
"2012-10-24",-0.248311435010149,-1.83789673169272
"2012-12-12",-0.225295561994276,-1.78710308089907
"2013-01-30",-0.268224854923569,-1.73659803039402
"2013-03-20",-0.237921824620539,-1.73659803039402
"2013-05-01",-0.200990006438721,-1.72807530312129
"2013-06-19",-0.268224854923569,-1.76690106069705
"2013-07-31",-0.272681182909309,-1.74461942076835
"2013-09-18",-0.22926381596253,-1.74742054121653
"2013-10-30",-0.273398543024087,-1.71664237629203
"2013-12-18",-0.273398543024087,-1.78981310799934
"2014-01-29",-0.203523790222504,-1.8201361139321
"2014-03-19",-0.253073339772054,-1.79503958883558
"2014-04-30",-0.224618055219208,-1.7654228640969
"2014-06-18",-0.10395053275451,-1.77248319785814
"2014-07-30",-0.228250644736593,-1.75400615418512
"2014-09-17",-0.184445888791662,-1.71520765606247
"2014-10-29",-0.276882863581578,-1.67599196978796
"2014-12-17",-0.257577844276558,-1.65797395176994
"2015-01-28",-0.272681182909309,-1.74461942076835
"2015-03-18",-0.200990006438721,-1.72807530312129
"2015-04-29",-0.385257247818031,-1.73346323415578
"2015-06-17",-0.134025720724435,-1.65218244597844
"2015-07-29",-0.150509237207951,-1.74009453389052
"2015-09-17",-0.263490006438721,-1.72807530312129
"2015-10-28",-0.234554821253535,-1.75006604386203
"2015-12-16",-0.192467279165993,-1.82750712130311
"2016-01-27",-0.419740006438721,-1.84932530312129
"2016-03-16",-0.24582696296046,-1.83541225964303
"2016-04-27",-0.289305223830025,-1.8788905205126
"2016-06-15",-0.458201544900259,-1.85547914927514
"2016-07-27",-0.374285460984175,-1.82750712130311
"2016-09-21",-0.294740006438721,-1.75932530312129
"2016-11-02",-0.253073339772054,-1.71765863645463
"2016-12-14",-0.269740006438721,-1.70932530312129
"2017-02-01",-0.141962228660943,-1.67599196978796
"2017-03-15",-0.156582111701879,-1.53564109259498
"2017-05-03",-0.324501911200625,-1.62837292216891
"2017-06-14",-0.276882863581578,-1.58075387454987
"2017-07-26",-0.197517784216498,-1.62043641423241
"2017-09-20",-0.376261745569155,-1.70497747703434
"2017-11-01",-0.372120958819673,-1.67599196978796
"2017-12-13",-0.314476848543984,-1.69353582943708
"2018-01-31",0.0417984550997409,-1.70163299542899
"2018-03-21",0.109671758267162,-1.71520765606247
"2018-05-02",0.0177599935612794,-1.63432530312129
"2018-06-13",-0.0625971492958635,-1.65218244597844
"2018-08-01",0.163593326894613,-1.75932530312129
"2018-09-26",0.125714539015825,-1.73659803039402
"2018-11-08",-0.00307333977205393,-1.75932530312129
"2018-12-19",0.180259993561279,-1.80932530312129
"2019-01-30",-0.0667988299681324,-1.832854714886
"2019-03-20",-0.314476848543984,-1.85143056627919
"2019-05-01",-0.253073339772054,-1.71765863645463
"2019-06-19",-0.219740006438721,-1.80932530312129
"2019-07-31",-0.0697400064387206,-1.85932530312129
