"Date","Standardized_sentiment_score","Standardized_uncertainty_score"
"2015-02-19",1.06510063114574,-7.18248679497677
"2015-04-02",1.16590555724127,-7.16495975754836
"2015-05-21",1.21927434414299,-7.22308127674772
"2015-07-02",1.19496938081363,-7.17637594955459
"2015-08-13",1.22010121996986,-7.14748120114765
"2015-10-08",1.03753517935297,-7.17175971695158
"2015-11-19",1.02562906324938,-7.14639286448884
"2016-01-14",1.06123058841286,-7.17683574849705
"2016-02-18",1.13512367053544,-7.14985578019954
"2016-04-07",1.09138935359705,-7.21493277289106
"2016-05-19",1.17572265773416,-7.20640747435963
"2016-07-07",1.24773393236353,-7.15065768440381
"2016-08-18",1.23652965201201,-7.23261145775805
"2016-10-06",1.17608069568618,-7.22967994124112
"2016-11-17",1.13695375211366,-7.25230933024762
"2017-01-12",1.29992964389941,-7.18569357082069
"2017-02-16",1.31517844004708,-7.20470679408752
"2017-04-06",1.15314584177287,-7.11954722690495
"2017-05-18",1.19041653528518,-7.15643015009659
"2017-07-06",1.21214067321621,-7.06290524588203
"2017-08-17",1.23891895074411,-7.11816928053138
"2017-10-05",1.26885447112897,-7.13803870425745
"2017-11-23",1.25502806410723,-7.16201076830879
"2018-01-11",1.24776593287554,-7.13190538436701
"2018-02-22",1.37459099011384,-7.20494520720978
"2018-04-12",1.22911572227705,-7.14873367313182
"2018-05-24",1.14484876971741,-7.15015420382065
"2018-07-12",1.32137543939477,-7.11088981524119
"2018-08-23",1.25132562619427,-7.15198570565215
"2018-10-11",1.25640809646661,-7.06126840607409
"2018-11-22",1.04981047467912,-7.0974402511067
"2019-01-10",1.06152764639629,-7.10309681676326
"2019-02-21",0.955090074804078,-7.09356646166589
"2019-04-04",0.998214154332797,-7.19067618184263
"2019-05-23",0.949964557884048,-7.24238118587814
"2019-07-11",1.06814011252095,-7.17312391703426
"2019-08-22",0.970245595114238,-7.19472074838719
"2019-10-10",1.01236688989511,-7.21670201770889
"2019-11-21",0.933223552829037,-7.20637167056443
"2020-01-16",1.16374986861851,-7.14531903898548
"2020-02-20",1.11932590548487,-7.1996047532712
"2020-04-09",0.858503966979167,-7.19023707177237
"2020-04-10",1.00586440606344,-7.20778599933791
"2020-05-22",0.971982058592126,-7.19244304953957
"2020-06-25",1.05972209084073,-7.23358292787437
"2020-08-20",1.01874986861851,-7.18844403898548
"2020-10-08",1.07253398772521,-7.20244062707481
"2020-11-26",0.998466849750587,-7.22745740376536
"2021-01-14",1.06669251201003,-7.22097988686578
"2021-02-18",1.17430542417407,-7.21448570565215
"2021-04-08",1.15310659376471,-7.14321377582759
"2021-05-14",1.19311695722611,-7.18996038919645
"2021-07-09",1.11006002904632,-7.17248481438655
"2021-07-29",1.41469003955868,-7.25454980821625
"2021-08-26",1.15177335198446,-7.16242275718509
"2021-10-07",1.10307708574389,-7.14586949770108
"2021-11-25",0.977445520792424,-7.16738425637679
"2022-01-20",1.00757965585255,-7.25340414536846
"2022-03-03",0.986892013256915,-7.14117938811266
"2022-04-07",1.0096706947803,-7.12215208545708
"2022-05-19",0.97779242181,-7.12148925175144
"2022-07-07",1.04910701147565,-7.10496189612834
"2022-08-25",1.05602423684956,-7.17845983320931
"2022-10-06",0.92313918159561,-7.16470835196258
"2022-11-24",0.918071371750035,-7.18886809952828
"2023-03-02",1.02851177338042,-7.21293808660453
"2023-04-20",1.07412462207019,-7.19143343740757
"2023-06-01",1.01647714134578,-7.1939967249359
"2023-07-13",1.01583467427222,-7.15316356195368
"2023-08-31",0.978152720668422,-7.16446342401222
"2023-10-12",1.05492520580541,-7.1230839715481
"2023-11-23",1.0298884824799,-7.13878438552014
"2024-01-18",1.06656045924988,-7.17982005731542
"2024-01-19",0.998427623296266,-7.16723172089816
"2024-02-22",1.01168235806999,-7.15620511493485
"2024-04-04",1.06302697705225,-7.15519855705777
"2024-05-10",1.06547688811712,-7.13991513926403
"2024-07-04",1.1472406283721,-7.11981595890335
"2024-08-22",1.07708320195184,-7.12168267534912
"2024-10-10",0.921040705271898,-7.16460190751138
"2024-11-14",0.955908677551514,-7.17018256255868
