"Date","Standardized_sentiment_score","Standardized_uncertainty_score"
"1994-03-25",0.919848418016461,-6.31503371096276
"1994-05-20",0.830311786423754,-6.27235676174376
"1994-07-08",0.829056715713967,-6.307386681733
"1994-08-19",0.828873293047002,-6.23515891154122
"1994-09-30",0.873561371729415,-6.20847360440265
"1994-11-18",0.831565053871028,-6.25126606098821
"1994-12-22",0.966375224543267,-6.24985888578794
"1995-02-03",0.8815774367797,-6.2727831858225
"1995-03-31",0.824661186791043,-6.26095890748462
"1995-05-26",0.766088143203554,-6.31497850301282
"1995-07-07",0.776325274493317,-6.29871669464574
"1995-08-25",0.838980995860256,-6.19651976667316
"1995-09-29",0.859013078492597,-6.31437453407408
"1995-11-17",0.920145597596509,-6.32578789701575
"1995-12-22",0.839848082620442,-6.31817804863947
"1996-02-02",0.911910878480408,-6.31310998413197
"1996-03-29",0.814198628293564,-6.32228233701034
"1996-05-24",0.835377872380867,-6.29436020970673
"1996-07-05",0.940751545896333,-6.25983774413889
"1996-08-23",0.840011588179631,-6.23228312821218
"1996-09-27",0.722827552702913,-6.2295484645019
"1996-11-15",0.871756159397886,-6.24473558803306
"1996-12-20",0.868719722150923,-6.27813639774966
"1997-02-06",0.908193406361449,-6.28808504986776
"1997-03-27",0.893312453980497,-6.30100607193512
"1997-05-22",0.810080198814279,-6.24114533518759
"1997-07-03",0.933617135175009,-6.20364933262923
"1997-08-21",0.904621977790021,-6.19505369098274
"1997-10-02",0.754347252515295,-6.25865259208164
"1997-11-13",0.865939885234689,-6.22865530064069
"1997-12-18",0.917672079347231,-6.21583906674442
"1998-02-05",0.917495731942845,-6.25053541855749
"1998-04-02",0.868078793180933,-6.33721496810104
"1998-05-21",0.830271328439371,-6.28639568232473
"1998-07-02",0.768907692075735,-6.28076797669703
"1998-08-20",0.808537048973133,-6.20619752996163
"1998-10-01",0.755252229890861,-6.25919934924605
"1998-11-19",0.695739193907237,-6.29871669464574
"1998-12-23",0.671666460253665,-6.29034881502038
"1999-02-04",0.82646263713068,-6.31153720746626
"1999-04-01",0.851813584402992,-6.34041189361097
"1999-05-20",0.913243911411954,-6.24743464336369
"1999-07-01",0.887574849660418,-6.27664426535682
"1999-08-26",0.877890376058419,-6.18682858275763
"1999-10-07",0.877775155410879,-6.29179459266661
"1999-11-18",0.988193406361449,-6.25187908780814
"1999-12-23",0.874860073028116,-6.21886321479226
"2000-02-03",0.820087679489202,-6.24596621458249
"2000-03-23",0.869130906361449,-6.32686172669703
"2000-05-18",0.930539775076533,-6.27350540686462
"2000-06-29",0.845693406361449,-6.26258615851521
"2000-08-24",0.810154190675175,-6.16410131003036
"2000-10-05",0.761994575952093,-6.25913054979644
"2000-11-16",0.80474513049938,-6.25318176980047
"2000-12-21",0.723727386943973,-6.25552525825042
"2001-02-01",0.628376892599981,-6.24590559137593
"2001-03-22",0.679454403428898,-6.31390580660905
"2001-05-17",0.674548546548365,-6.2910483505288
"2001-06-28",0.759040863988568,-6.30280187500211
"2001-08-23",0.633825175314518,-6.28834920413385
"2001-10-04",0.67590994179452,-6.324862464886
"2001-11-08",0.462305960474003,-6.3513307472598
"2001-12-13",0.642427640595683,-6.31950671543576
"2002-01-31",0.664847398756886,-6.30700371814189
"2002-03-21",0.763456564256186,-6.29458376617071
"2002-05-09",0.889760226637947,-6.29044539605187
"2002-06-27",0.724860073028116,-6.28076797669703
"2002-08-15",0.86709751595049,-6.270265693592
"2002-09-26",0.725025089529766,-6.28373827372673
"2002-11-07",0.882420210485161,-6.3281906571094
"2002-12-12",0.742201503527441,-6.29331858398448
"2003-01-30",0.717717215885259,-6.29505369098274
"2003-03-20",0.791461888851722,-6.32006758759197
"2003-05-08",0.704111773708388,-6.35627818077866
"2003-06-26",0.76792191314878,-6.32284942466083
"2003-08-14",0.798227770622618,-6.26805320006472
"2003-09-18",0.960518987756798,-6.18541913948772
"2003-10-30",0.947082295250338,-6.24743464336369
"2003-12-11",1.01688905853536,-6.20576797669703
"2004-01-29",0.871327046914445,-6.19367120250348
"2004-03-18",0.943696364941331,-6.29378572817632
"2004-05-06",0.882015395890245,-6.22474703428865
"2004-07-01",0.967599346955509,-6.23918381828118
"2004-08-12",0.961764834932878,-6.19683940526846
"2004-09-23",0.872318966899566,-6.21753927714546
"2004-11-11",0.848410797665797,-6.2329418897405
"2004-12-16",0.961134582832037,-6.30429738846173
"2005-01-04",0.961384895723151,-6.2456615937183
"2005-02-23",0.993907692075735,-6.31648226241131
"2005-04-12",0.950746597850811,-6.16055521073958
"2005-05-24",0.933703610443082,-6.18791083383988
"2005-07-21",0.885466133634176,-6.19440434033339
"2005-08-30",0.944164629383032,-6.2210557464812
"2005-10-11",0.841120235629742,-6.22101187913605
"2005-11-22",0.725760973929017,-6.33752473345378
"2006-01-03",0.975232512506701,-6.23439926161323
"2006-02-21",0.888662156361449,-6.22920547669703
"2006-04-18",0.955252229890861,-6.1866503296382
"2006-05-31",0.934509195835133,-6.21234692406545
"2006-07-20",0.828406172318896,-6.14459776393107
"2006-08-29",0.81547817457337,-6.15692691709438
"2006-10-11",0.802637850805894,-6.24743464336369
"2006-11-15",0.646725516453192,-6.25507990330253
"2007-01-03",0.721664908952123,-6.20252963472811
"2007-02-21",0.898515987006611,-6.29689700895509
"2007-04-11",0.752095845385839,-6.20028017181898
"2007-05-30",0.741526739694783,-6.18333207926113
"2007-07-19",0.701296854637311,-6.12387142497289
"2007-08-28",0.687414185582228,-6.22578962171867
"2007-10-09",0.677952856533271,-6.27148962618156
"2007-11-20",0.707535511624607,-6.27155745038124
"2008-01-02",0.642332379171117,-6.27563202503539
"2008-02-20",0.685971184139227,-6.25650493814827
"2008-04-08",0.524066422234465,-6.34584734177639
"2008-05-21",0.635204900614323,-6.26467602267404
"2008-07-16",0.705208331734584,-6.22255902147315
"2008-08-26",0.609743793958348,-6.25906255034044
"2008-10-07",0.50911083755411,-6.35141017853189
"2008-11-19",0.521829769997813,-6.34781343124248
"2009-01-06",0.542808790976834,-6.34450424043329
"2009-02-18",0.637451048282847,-6.33840989809441
"2009-04-08",0.555252229890861,-6.33893791133755
"2009-05-20",0.734990791982364,-6.3225980420565
"2009-07-15",0.746758428782974,-6.2422029542755
"2009-09-02",0.76698303172168,-6.29834722741749
"2009-10-14",0.84873394690199,-6.28887608480513
"2009-11-24",0.814735462436216,-6.23185831937615
"2010-01-06",0.842370621551323,-6.27190721720336
"2010-02-17",0.776164066508148,-6.2678095414892
"2010-04-06",0.740980291607351,-6.30207945210686
"2010-05-19",0.828193406361449,-6.31922951515856
"2010-07-14",0.842619635869646,-6.19825431549484
"2010-08-31",0.773224081208075,-6.26481705645163
"2010-10-12",0.757399755567798,-6.34664099257004
"2010-11-23",0.805389668043692,-6.31908573370637
"2011-01-04",0.795693406361449,-6.29639297669703
"2011-02-16",0.895938504400665,-6.27194444728526
"2011-04-05",0.870778440375055,-6.24403328281948
"2011-05-18",0.855068406361449,-6.26201797669703
"2011-07-12",0.672205205771479,-6.23563523333419
"2011-08-30",0.684951816147382,-6.30248051492333
"2011-10-12",0.684760163854637,-6.29193963882237
"2011-11-22",0.835770008032758,-6.24372062293658
"2012-01-03",0.747867319404927,-6.29000710713181
"2012-02-15",0.786981285149328,-6.31236970829876
"2012-04-03",0.908193406361449,-6.30076797669703
"2012-05-16",0.827964180000418,-6.23406310563685
"2012-07-11",0.724422523306557,-6.21322621058724
"2012-08-22",0.763650633500092,-6.28283287345219
"2012-10-04",0.834301780745686,-6.26303398654924
"2012-11-14",0.840166195477095,-6.31886321479226
"2013-01-03",0.707612011012612,-6.28425634879005
"2013-02-20",0.848276050989548,-6.31010681967223
"2013-04-10",0.851958687535043,-6.20179487156255
"2013-05-22",0.842717215885259,-6.25933940526846
"2013-07-10",0.908193406361449,-6.24344740253435
"2013-08-21",0.916889058535362,-6.21844913611732
"2013-10-09",0.87703193327363,-6.22666032797181
"2013-11-20",0.795372893540936,-6.22435772028677
"2014-01-08",0.89037603442381,-6.25782811032732
"2014-02-19",0.857511145152872,-6.30981281100502
"2014-04-09",0.756360945628465,-6.2692496520897
"2014-05-21",0.847728290082379,-6.28309355809238
"2014-07-09",0.833048897690929,-6.19348473970281
"2014-08-20",0.929026739694783,-6.20576797669703
"2014-10-08",0.887250997984486,-6.23521823847713
"2014-11-19",0.885860900157975,-6.23089204617593
"2015-01-07",0.823159392756007,-6.21342103792152
"2015-02-18",0.82109122880701,-6.22900918272718
"2015-04-08",0.870181710455016,-6.23866271353913
"2015-05-20",0.799310884871478,-6.25125508271422
"2015-07-08",0.967624930909253,-6.21901087075387
"2015-08-19",0.91080437241889,-6.24656432134455
"2015-10-08",0.781074762293653,-6.25873407839194
"2015-11-18",0.776959810560924,-6.27893070635582
"2016-01-06",0.830383608090556,-6.24359218418982
"2016-02-17",0.731613480710892,-6.24991295810967
"2016-04-06",0.797711819959183,-6.22949318916162
"2016-05-18",0.836914580365642,-6.23275959095279
"2016-07-06",0.753964550640056,-6.26982270306519
"2016-08-17",0.807370361093959,-6.25978032237604
"2016-10-12",0.855001916999747,-6.24300201925022
"2016-11-23",0.923900212644172,-6.24045384057137
"2017-01-04",0.93726317380331,-6.17379123251098
"2017-02-22",0.914700998552339,-6.229357998389
"2017-04-05",0.902653240156463,-6.16802559442556
"2017-05-24",0.818131294560207,-6.16461890837405
"2017-07-05",0.796428700479096,-6.14253268257938
"2017-08-16",0.81385378371994,-6.19712017795489
"2017-10-11",0.769062971578841,-6.23004333901587
"2017-11-22",0.802084081602607,-6.23993196383529
"2018-01-03",0.914996127449885,-6.22022375900995
"2018-02-21",0.960029259493199,-6.23951527691301
"2018-04-11",0.950298669519344,-6.25094341529352
"2018-05-23",0.952411093436279,-6.19641423520043
"2018-07-05",0.914837924633874,-6.13890751158075
"2018-08-22",0.864715145491884,-6.2329418897405
"2018-10-17",0.93870188093772,-6.22144594279872
"2018-11-29",0.928136426304469,-6.22464262057167
"2019-01-09",0.808778201683087,-6.22989078371457
"2019-02-20",0.843973222875211,-6.2394835730273
"2019-04-10",0.81802947193522,-6.2665603264238
"2019-05-22",0.850258897545328,-6.23819870717562
"2019-07-10",0.783841074755232,-6.15589751037578
"2019-08-21",0.83821597972488,-6.2489395342591
"2019-10-09",0.742854760943123,-6.23813849462531
"2019-11-20",0.768907692075735,-6.21826797669703
"2020-01-03",0.795433762444535,-6.27512999450118
"2020-02-19",0.940164987178501,-6.2432901791837
"2020-04-08",0.54888604705409,-6.37730477323382
"2020-05-20",0.5532873520817,-6.36782434412918
"2020-07-01",0.804879566205504,-6.26302918527402
"2020-08-19",0.813990507810725,-6.27400469167287
"2020-10-07",0.936639795858167,-6.34444412549353
"2020-11-25",0.784431030123825,-6.31344124402376
"2021-01-06",0.891755050197066,-6.32049400409429
"2021-02-17",0.939021922739098,-6.33992019249664
"2021-04-07",0.949751847919891,-6.32102771695677
"2021-05-19",0.895535178513348,-6.28203379948184
"2021-07-07",0.964428125187855,-6.2678095414892
"2021-08-18",0.906310167190074,-6.28321618761981
"2021-10-13",0.779017459813565,-6.33132476957008
"2021-11-24",0.823312769756675,-6.3340836265644
"2022-01-05",0.866424364592407,-6.28347067939973
"2022-02-16",0.919643788040838,-6.30595881639168
"2022-04-06",0.7373859529453,-6.22983629967839
"2022-05-25",0.761934902960089,-6.25763872499635
