"Date","Standardized_score","None","Global","Finance","Policy","Growth","Other","Prices"
"1998-08-20",0.28142924080404,0.0346688195193383,0.0286867487003152,0.0160088372486356,0.0146832647376021,0.130338252431036,0.0048944215792007,0.0521488965879122
"1998-10-01",-0.196323491007629,-0.0257943272856739,-0.01397192727974,-0.0136375563704813,-0.00847869091334652,-0.0851929309518508,-0.00422740363848545,-0.0450206545680512
"1998-11-19",-0.236136218658602,-0.0364505572426029,-0.0239532233308534,-0.0422237821474873,-0.00901830557037485,-0.0815949119890317,-0.00150556649480316,-0.0413898718834484
"1998-12-23",-1.03239077167805,-0.182556904747948,-0.09022927476048,-0.131192166441608,-0.0324195882569632,-0.384688466113369,-0.0271737001894934,-0.184130671168189
"1999-02-04",-0.156510763356657,-0.0267539766421636,-0.00923012194154643,-0.0077998131902923,-0.0140458377371359,-0.0638013742975493,-0.0103414409712978,-0.0245381985766715
"1999-04-01",-0.395387129262491,-0.0539164267176125,-0.0370568456646448,-0.0543871256810202,-0.031408458103752,-0.121311960114628,-0.0237061114298074,-0.0736002015510265
"1999-05-20",1.39618561503127,0.196158309549848,0.0946175375475735,0.106925509911486,0.084617310001895,0.546825629310948,0.0917328565247817,0.275308462184737
"1999-07-01",1.6350619809371,0.286852979111772,0.0736255979720216,0.149402593287381,0.0669323617927469,0.712488161450955,0.0322709601500744,0.313489327172151
"1999-08-26",1.39618561503127,0.15175930598166,0.144171340682577,0.0641965953081147,0.0801373446308708,0.58566074903493,0.0671372792958179,0.303123000097299
"1999-10-07",0.28142924080404,0.0601676307925879,0.0142008547945947,0.0253609798609618,0.00895120590209237,0.11126390526829,0.00614615583365145,0.0553385083518617
"1999-11-18",1.59524925328613,0.224331926243362,0.0614835649704029,0.0668841483799654,0.105934520726032,0.701660413750071,0.0452818147417157,0.389672864474581
"1999-12-23",1.91375107449391,0.297694611587941,0.102775520667266,0.117242242939793,0.12852846722527,0.806984508848254,0.126638342707251,0.333887380518134
"2000-02-03",1.6350619809371,0.293472663245121,0.0585780752429746,0.0753479417141243,0.106808078119823,0.599755641155704,0.0885076285977349,0.412591952861621
"2000-03-23",2.23225289570169,0.287003943733074,0.122242420478902,0.246762650035051,0.159598489345747,0.858012715914181,0.0106297756938176,0.548002900500916
"2000-05-18",1.71468743623905,0.29617328444129,0.0641708782956128,0.186450608597104,0.0537788332274974,0.807461901792569,0.0575026493769054,0.249149280508068
"2000-06-29",1.87393834684294,0.295885002133095,0.0890394682344963,0.0890394682344963,0.0904093062073347,0.916421603828893,0.130134607419648,0.263008890784974
"2000-08-24",1.83412561919196,0.291403135759471,0.0942774850986524,0.10541936970122,0.0671369969641918,0.703938555403271,0.157700520528655,0.414249555736503
"2000-10-05",1.79431289154099,0.187975636256675,0.0019936809906011,0.0675003421103516,0.0885763982967061,0.871808216032853,0.0988296148197975,0.477629003034007
"2000-11-16",0.0823656025491778,0.00805750459720217,0.00171595005310787,0.00649076759219064,0.00462560449098643,0.0386511532252211,0.000298426096192673,0.0225261964942769
"2000-12-21",-0.435199856913464,-0.0278527908424617,-0.0168277278006539,-22806876083516.2,-0.0208895931318463,-11403438041758.2,-0.0290133237942309,34210314125274.1
"2001-02-01",-0.594450767517353,-0.086992795246442,-0.0210577798017181,-0.0448197007255147,-0.0215755940591374,-0.300245966926956,-0.0298030872603551,-0.0899558434972302
"2001-03-22",-0.992578044027078,-0.164414768029025,-0.0603869055415247,-0.125340887972744,-0.0404947484219636,-0.414183128596575,-0.0669837943821954,-0.120773811083049
"2001-05-17",-0.594450767517353,-0.0921629096926129,-0.0437183033157267,-0.0448703396868843,-0.0130180109940816,-0.28959831219373,-0.040569403901229,-0.0705134877330886
"2001-06-28",-0.634263495168326,-0.111928852088528,-0.0242837092863008,-0.0321287225800057,-0.0192322194263225,-0.315747584696423,-0.0223469062329527,-0.108595500857793
"2001-08-23",-1.62958168644264,-0.172834421289371,-0.0974030720319136,-0.101665145346022,-0.0993797922413881,-0.791606634073021,-0.156374000214192,-0.210318621246729
"2001-10-04",-1.86845805234847,-0.31832989040011,-0.0692021500869804,-0.145324515182659,-0.0715088884232131,-0.899627951130745,-0.138404300173961,-0.226060356950803
"2001-11-08",-1.43051804818777,-0.138437230469785,-0.0807550511073744,-0.121517124523478,-0.108827045063747,-0.59758737819457,-0.105750662164419,-0.277643556664401
"2001-12-13",-2.06752169060333,-0.341739122413774,-0.0547189428150627,-0.0569565204022957,-0.131203413069574,-0.958903704201507,-0.220706516558896,-0.303293471142225
"2002-01-31",-1.74901986939555,-0.289208009900052,-0.105583876630178,-0.0275436199904812,-0.183624133269874,-0.838604858638757,-0.120503337458355,-0.183952033507856
"2002-03-21",-1.54995623114069,-0.23758453178069,-0.0678812947944828,-0.192330335251035,-0.087680005776207,-0.679190066249242,-0.0593961329451725,-0.225893864343862
"2002-05-09",0.480492879058902,0.0680343899552428,0.0347258865396552,0.0240246439529451,0.0240955131091485,0.266538896480904,0.0116934107735574,0.051380138247449
"2002-06-27",-0.0768853080547119,-0.013652531336818,-0.0040957594010454,-0.002474735160239,-0.00473048234916063,-0.0359106056089987,-0.00371253045123999,-0.0123086637472102
"2002-08-15",-0.594450767517353,-0.0963974217595708,-0.0191902274799146,-0.0629260947597199,-0.0314184189438601,-0.282051715518744,-0.0299010521198669,-0.0725658369356769
"2002-09-26",-0.594450767517353,-0.0524515383103547,-0.0210291815633181,-0.0682928048245237,-0.0202590597706661,-0.284509701637208,-0.066244350236411,-0.0816641311748717
"2002-11-07",-0.116698035705684,-0.0154803516752438,-0.00600359792533495,-0.00570589885465719,-0.00446548606016649,-0.0617229406538568,-0.00992330235592554,-0.0133964581804995
"2002-12-12",-1.27126713758388,-0.171792856430255,-0.0362673808019427,-0.116437380469395,-0.0792155949095063,-0.631815949760159,-0.0963948805525318,-0.139343094660095
"2003-01-30",-1.07220349932902,-0.149877908508358,-0.0451555237172617,-0.134890117657522,-0.00576453494262915,-0.552626749833381,-0.0820485473500883,-0.101840117319782
"2003-03-20",-1.31107986523486,-0.182094425727064,-0.0722307888717352,-0.131411477233031,-0.0714214803129483,-0.604250002704306,-0.120384648119559,-0.129287042266215
"2003-05-08",-0.912952588725133,-0.110356906329412,-0.0387921246491265,-0.0682206330036363,-0.0815972277102317,-0.459318820737718,-0.0401297841197861,-0.114537092175223
"2003-06-26",-1.19164168228194,-0.126039024087513,-0.0448775313038872,-0.0954841091572067,-0.0225342497611008,-0.646236450775975,-0.085935698241486,-0.170534618954771
"2003-08-14",-0.594450767517353,-0.103382742176931,-0.00538451782171516,-0.0376916247520061,-0.0730140616624576,-0.270087413937232,-0.0402043997354732,-0.0646860074315381
"2003-09-18",0.480492879058902,0.0559797529000663,0.0186599176333554,0.0304001158110082,0.0335878517400398,0.21953911426688,0.041855231913707,0.0804708947938453
"2003-10-30",0.958245610870571,0.117520688125636,0.0244081429184013,0.0229014674296111,0.0617736950403985,0.471438760442456,0.110288645779443,0.149914211134626
"2003-12-11",0.480492879058902,0.0815931304062287,0.0196427906533513,0.0334305187081076,0.0151098389641164,0.217954030686321,0.0249312342907921,0.0878313353499853
"2004-01-29",0.918432883219599,0.115838381667337,0.0457837413256617,0.0788804218020436,0.0246255063068318,0.460359065102436,0.0202914171968294,0.172654349818459
"2004-03-18",0.560118334360847,0.135680838758218,0.0367034063820307,0.081060603668371,0.0268296847825315,0.19767323175373,0.00625390923458207,0.0759166597813836
"2004-05-06",0.201803785502095,0.0233491983225565,0.011313242520572,0.00889493269430722,0.0164000321551289,0.0873927137215684,0.0113966325145811,0.0430570335733809
"2004-07-01",2.0730019850978,0.374075546183062,0.0480583166971294,0.098844267585177,0.105190192029354,0.882473159767868,0.0954671966821355,0.468893306153074
"2004-08-12",2.23225289570169,0.276725565582854,0.215230995453331,0.164190502245827,0.0765607398112563,0.960545185423151,0.0842475610774466,0.454752346107823
"2004-09-23",0.0425528748982053,0.00509179699636645,0.00260651512909235,0.00223069201745578,0.0025822684767287,0.0196034184360108,0.00152753909890993,0.00891064474364128
"2004-11-11",0.361054696105985,0.0591892944436041,0.0202230089348981,0.00937163828690398,0.0152905677312644,0.177814505390994,0.00197297648145347,0.077192704836867
"2004-12-16",0.878620155568626,0.14797813146419,0.0345282306749776,0.0485553243866872,0.0416188494743034,0.371244541421841,0.0228132952673959,0.211881782879231
"2005-01-04",1.67487470858807,0.279145784764679,0.0465242974607799,0.101467277319225,0.129751096251731,0.748450404388895,-0.0417241715322867,0.411260019935052
"2005-02-23",0.0823656025491778,0.0138323912678008,0.00508235588248743,0.0153518584904002,0.004013489284521,0.0266692695276918,0.00339522331118748,0.014021014785089
"2005-04-12",2.19244016805072,0.265214536457748,0.0294682818286387,0.106675180219672,0.155297845236926,0.950352088973597,0.0206277972800471,0.664804438054088
"2005-05-24",0.241616513153068,0.0280447738481239,0.0115055482453842,0.0070471483002978,0.01433570765753,0.0964308762316261,0.005357270901757,0.0788951879683486
"2005-07-21",0.520305606709874,0.075599959949298,0.0292764550784046,0.0437293885981234,0.0329823354680761,0.163175207672077,0.00793058403389695,0.167611675909998
"2005-08-30",0.998058338521544,0.0887162967574706,0.0631047468007008,0.0748543753891158,0.0840956563013523,0.458367533246931,0.0147860494595784,0.214133680566395
"2005-10-11",1.47581107033321,0.228218206752559,0.0202860628224497,0.0431078834977055,0.0715083714491351,0.592425484639896,0.0451364897799505,0.475128571391517
"2005-11-22",0.599931062011819,0.0999885103353032,0.0192570464349473,0.024534217813755,0.0130540555159979,0.268765412503135,0.00786946609120442,0.166462353317477
"2006-01-03",0.998058338521544,0.213177509198776,-0.000484494339088128,0.0466729546654897,0.0325995476729298,0.399345790021794,0.0484494339088128,0.25829759739283
"2006-02-21",0.759181972615709,0.136901667192997,0.0346402703351976,0.11086960774948,0.0276914735913107,0.223946828963436,0.031336258237358,0.19379586654593
"2006-04-18",1.15730924912543,0.18172624573044,0.0326788424339826,0.0504795127029,0.0792262667789725,0.46499601648745,0.0407821326310271,0.307420232360661
"2006-05-31",1.27674743207835,0.232135896741518,0.0528063106377283,0.059723491399218,0.0409461928974623,0.481820161867663,0.0341755625758346,0.375139815958926
"2006-07-20",0.44068015140793,0.0516111889036314,0.0344074592690876,0.0317607316330039,0.0123734516986911,0.145106842648287,0.0189902707889003,0.146430206466329
"2006-08-29",1.15730924912543,0.169605665820107,0.0424014164550266,0.0723318280703396,0.0427339765840857,0.371469664158939,0.0374130145191412,0.421353683517794
"2006-10-11",-0.0370725804037395,-0.00593161286459832,-0.00113194945499418,-0.000682135479428806,-0.00170533869857202,-0.0159080207873418,-0.0015429254891842,-0.0101705976296202
"2006-11-15",-0.0370725804037395,-0.00554629155646496,-0.0012162920079967,-0.0022866289750338,-0.00134278637682836,-0.0153690658130463,-0.00024325840159934,-0.01106825727277
"2007-01-03",-0.315761673960547,-0.0494235663590421,-0.0116694531681072,-0.0202270521580524,-0.00352371723115392,-0.155501183785208,-0.0145067319776077,-0.060909969281375
"2007-02-21",-0.395387129262491,-0.0634571935853381,-0.025423555122331,-0.0547114906232563,-0.0114711080711957,-0.151373299972937,-0.0167069076518175,-0.0722435742356157
"2007-04-11",-0.475012584564436,-0.0588858575906326,-0.0123660300940328,-0.0143467362129905,-0.0209371938100027,-0.190724749862993,-0.0356586582076608,-0.142093358786123
"2007-05-30",0.361054696105985,0.0369583547195103,0.0172946147084888,0.0177684397689953,0.00379060048405233,0.188108549021097,0.0208483026622878,0.0762858347415532
"2007-07-19",0.798994700266682,0.0544769113818192,0.0216004814780004,0.0850084819538784,0.0237117835566368,0.277704159561982,0.0746662615928062,0.261826620741559
"2007-08-28",0.241616513153068,0.0282179869375845,0.00930801652455045,0.0400048752313047,0.00668917458207919,0.0843334291158931,0.0187727996431986,0.0542902311184569
"2007-10-09",-1.03239077167805,-0.175193585496881,-0.090203840151668,-0.19730134747625,-0.0610049092355212,-0.299236900942441,-0.0668968363668151,-0.142553352008474
"2007-11-20",-0.674076222819298,-0.11234603713655,-0.0240741508149749,-0.106728735279722,-0.0244085140207385,-0.224123656823301,-0.0257459668437926,-0.156649161900219
"2008-01-02",-0.475012584564436,-0.0753988229467359,-0.0323377173971556,-0.0823343178511222,-0.0160431939936666,-0.159312925659599,-0.029345700613555,-0.0802399061026017
"2008-02-20",-1.70920714174458,-0.170920714174458,-139956084484725,-0.361930161638252,-0.106954931748562,46652028161574.5,-0.0755639737448768,93304056323149.8
"2008-04-08",-1.43051804818777,-0.139383809823424,-0.11199611385812,-0.250157258683093,-0.0694473719120219,-0.374563422275491,-0.0935950056314309,-0.391375066004194
"2008-05-21",-0.833327133423188,-0.0894302289527324,-0.0615417939184368,-0.149278268534943,-0.0414939016841982,-0.236785434872084,-0.0487801248833086,-0.206017380577485
"2008-07-16",0.0425528748982053,0.00607898212831504,0.00195337959056523,0.00652303729902149,0.00227759197074204,0.0116201190759439,0.00158864066286633,0.0125111241707512
"2008-08-26",-0.594450767517353,-0.0805384910829963,-0.0463415920914066,-0.0984359335458843,-0.0316401214968914,-0.150849872187199,-0.0113457001327237,-0.175299056980252
"2008-10-07",-1.98789623530139,-0.205202192031111,-0.0824473092982143,-0.354187533537032,-0.142145268438218,-0.650020693715218,-0.101959839165458,-0.451933399116138
"2008-11-19",-1.74901986939555,-0.296572934375768,-0.189096930807114,-0.405803807378598,-0.099306111425101,-0.499689322107022,-0.0273759631731478,-0.231174800128804
"2009-01-06",-3.22209079248153,-0.393649101343898,-185394817895646,-0.660992678631455,-0.281848406472878,61798272631880.7,-0.103448863164617,123596545263763
"2009-02-18",-2.06752169060333,-0.470294633484878,-0.160546672050835,-0.608506454654579,-0.0847417688637847,-0.496214631789704,-0.0365291743618758,-0.210688355397677
"2009-04-08",-2.22677260120722,-0.418226326115062,-0.207991384828189,-0.547179443333873,-0.0902217971324385,-0.764393386581921,-0.0528434614753491,-0.14591680174039
"2009-05-20",-1.78883259704653,-0.324348767596348,-0.130513893444187,-0.326805955229654,-0.0949367949231735,-0.598958100676085,-0.0836039477174425,-0.229665137459636
"2009-07-15",-0.475012584564436,-0.0649589859233417,-0.0373514169059215,-0.0909667465820844,-0.0256114335124842,-0.162329799198017,-0.0287143850722153,-0.0650798173703717
"2009-09-02",-0.554638039866381,-0.0968000352596986,-0.0342849030932678,-0.115157159063452,-0.0155664921566272,-0.207079818029178,-0.0238947834785202,-0.0618548487856375
"2009-10-14",0.0425528748982053,0.00699758387214932,0.00173993977361551,0.00848896082096261,0.00146435925046522,0.015908245934828,0.00186332059607168,0.00609046465011297
"2009-11-24",-0.275948946309574,-0.05079657220624,-0.016955072074245,-0.0476324099220933,-0.0162620943839153,-0.101908580012088,-0.0100906704247531,-0.0323035472862398
"2010-01-06",0.400867423756957,0.0791185704783468,0.0202631449947322,0.0757863809492059,0.018038196835513,0.127795329077406,0.0124873383987782,0.0673784630229752
"2010-02-17",-0.355574401611519,-0.0597868462886625,-0.0313749831510459,-0.0796764616000443,-0.0323620654816889,-0.10477307668218,0.00304178691644072,-0.0506427553243376
"2010-04-06",-1.03239077167805,-0.145749285413372,-0.0728746427066859,-0.204453858704869,-0.0761279749703772,-0.312912726749085,-0.0542511229038662,-0.166021160229795
"2010-05-19",-0.514825312215409,-0.0772237968323113,-0.0392957021514098,-0.0836306996869387,-0.0427381489089525,-0.157913486566723,-0.0197863061589341,-0.0942371719101396
"2010-07-14",-1.23145440993291,-0.177613616817247,-0.133210212612935,-0.252310010112056,-0.0530021586692737,-0.353211460046806,-0.0223990505652861,-0.239707901109308
"2010-08-31",-1.27126713758388,-0.158117803182075,-0.113581288619124,-0.192376660538192,-0.121449531682232,-0.498399636497681,-0.0361035650599072,-0.151238652004673
"2010-10-12",-0.514825312215409,-0.0784794683255196,-0.0411494012253474,-0.0874784473601792,-0.0369974636391735,-0.180323395506808,-0.0128183131598349,-0.0775788229985458
"2010-11-23",-0.275948946309574,-0.0268873332301636,-0.0173419929994552,-0.0646037252324759,-0.0157011244176143,-0.0907700197018306,-0.00990585961111291,-0.0507388911169216
"2011-01-04",-0.355574401611519,-0.0497804162256127,-0.0279676198981822,-0.0670257747037713,-0.0215164843260875,-0.127964454294241,-0.00805545340793715,-0.0532641987556874
"2011-02-16",0.639743789662792,0.0742559755858598,0.0366519879494308,0.132769956347428,0.0364479880165026,0.207127931899752,0.0313479896932979,0.121141960170521
"2011-04-05",0.480492879058902,0.0700718781960899,0.0344520067797442,0.0716985467970706,0.0135257792096194,0.165091966766927,0.00938462654411918,0.116268074765332
"2011-05-18",1.27674743207835,0.142580931501136,0.0921452416081203,0.17174521294455,0.112691400730822,0.371373947882882,0.0531438017413324,0.333066895669509
"2011-07-12",-0.912952588725133,-0.116010549948498,-0.0790216789504259,-0.121727011830018,-0.0378295271571188,-0.299525789468476,-0.0470767449066367,-0.21176128646396
"2011-08-30",-1.66939441409361,-0.276695206755847,-0.0568762369442574,-0.187691581916049,-0.136041809988291,-0.586593838322395,-0.0760911818578579,-0.349404558308911
"2011-10-12",-1.70920714174458,-0.246304959290704,-0.139217391853057,-0.329152991052122,-0.164203306193803,-0.525868196453886,-0.0279891999193982,-0.276471096981611
"2011-11-22",-1.07220349932902,-0.142960466577203,-0.0875174651161724,-0.184473986679429,-0.0910914767806024,-0.379028519079046,-0.0203443740898327,-0.166787211006737
"2012-01-03",-1.70920714174458,-0.257299999832518,-0.141055535622469,-0.323616011694113,-0.1208391070642,-0.552122916307278,-0.0245047618888112,-0.289768809335193
"2012-02-15",-1.3907053205368,-0.197730614294332,-0.13188318115314,-0.305655959112339,-0.128943376781886,-0.427427677899581,-0.0159282994848212,-0.183136211810703
"2012-04-03",0.0823656025491778,0.00889174118428624,0.00505035299721521,0.0136301032627546,0.00377119023035298,0.0323027597497557,0.00175494891795123,0.0169645062068619
"2012-05-16",0.321241968455012,0.0382827216293538,0.0142866678544328,0.0476156211570068,0.0239960537749211,0.115256355398188,0.019890370585686,0.0619141780554239
"2012-07-11",-1.94808350765042,-0.298355131802316,-0.145479466578398,-0.367187833603628,-0.109616260434233,-0.691043136159776,-0.0372943914752895,-0.299107287596776
"2012-08-22",-1.58976895879166,-0.199807027607696,-0.0977316982863728,-0.23020210287369,-0.121487223256087,-0.59131955281699,-0.0372104391994042,-0.312010914751424
"2012-10-04",-0.156510763356657,-0.0232759596786823,-0.0103556999588489,-0.021368489344019,-0.0106295607197519,-0.051854445273394,-0.0158362961739576,-0.0231903122080032
"2012-11-14",-0.275948946309574,-0.0337597115165968,-0.0137974473154787,-0.042273030072956,-0.0256378099053576,-0.0884113024789717,-0.0153875786550286,-0.0566820663651847
"2013-01-03",-1.58976895879166,-0.221037395340017,-0.0631940245651588,-0.220187251511787,-0.140557112934165,-0.5239075746308,-0.120720423608779,-0.300165176200957
"2013-02-20",0.161991057851123,0.0255391307422941,0.0129706977194838,2628983307299.73,-7886949921899.11,2628983307299.76,2628983307299.71,0.0256607456505908
"2013-04-10",-0.275948946309574,-0.0380133752569311,-0.0229253503864332,-0.0385268128210275,-0.0295835573180098,-0.0830070431426115,-0.0173230705453268,-0.0465697368392342
"2013-05-22",0.241616513153068,0.0323091848983753,0.0125724871669765,0.039960040017944,0.0171788872602774,0.0883853540501517,0.00775537499825132,0.0434551847610912
"2013-07-10",0.00274014724723299,0.00029728012587905,0.00013829988464808,0.000348227046002525,0.000249833786947992,0.00100396668598501,0.000122412631544037,0.000580127086226292
"2013-08-21",0.838807427917654,0.117727358304232,0.0476982669954845,0.101132418599435,0.0697582213566053,0.314399157735069,0.0214890162032885,0.166602988723539
"2013-10-09",-0.275948946309574,-0.0449219214922562,-0.00709324427539944,-0.0494113831000579,-0.030647919447159,-0.0914177170277841,-0.0105437384547809,-0.0419130225121365
"2013-11-20",-0.475012584564436,-0.0833355411516555,-0.0101391575067847,-0.0777442249290871,-0.0467426913510888,-0.173681595668996,-0.00622701682494315,-0.0771423571318807
"2014-01-08",-0.0370725804037395,-0.00612359587026054,-0.00206484185071848,-0.00412692532491883,-0.00263376985716396,-0.0133886113702802,-0.0009231138310381,-0.00781172229935939
"2014-02-19",0.599931062011819,0.112136647105013,0.0303503175230056,0.103962241520413,0.048265481858116,0.178216590874468,0.0280206187029314,0.0989791644278725
"2014-04-09",-0.793514405772216,-0.112762573451841,-0.0517698543239549,-0.0900012391810066,-0.0446873902198037,-0.342011669540507,-0.00222740885830797,-0.150054270196794
"2014-05-21",-0.275948946309574,-0.0490575904550354,-0.0196911717243128,-0.0442297006007303,-0.0153304970171986,-0.0887611443173547,-0.00918856456141933,-0.0496902776335229
"2014-07-09",0.44068015140793,0.0866911773261501,0.0205585757164329,0.0403259224334605,0.0293786767605286,0.172847223928065,0.0163348653572885,0.0745437098860044
"2014-08-20",0.12217833020015,0.0218634906673953,0.00345100195828495,0.0130308241645799,0.00840243955060682,0.0444358606190346,0.00688056912179793,0.0241141441184507
"2014-10-08",-0.315761673960547,-0.041500105720529,-0.01157792804522,-0.0447350518496758,-0.020359109835361,-0.117699626959144,-0.0120462004596649,-0.0678436510909517
"2014-11-19",-1.27126713758388,-0.209759077701341,-0.0752166389737132,-0.147361049031599,-0.123900391856187,-0.423794235774555,-0.0132423660164988,-0.277993378229991
"2015-01-07",-1.11201622698,-0.202779429625764,-0.0710719105496751,-0.115241070489665,-0.0596345957017703,-0.350582442040672,-0.041646097912388,-0.271060680660061
"2015-02-18",-0.554638039866381,-0.0990425071189966,-0.0254209101605425,-0.100063500865223,-0.0612543844293096,-0.128957012509938,-0.0255309573906747,-0.114368767391696
"2015-04-08",-0.912952588725133,-0.161380508107978,-0.0588215484654794,-0.108124940432345,-0.0563294821157847,-0.278650343999775,-0.0218247925250789,-0.227820973078691
"2015-05-20",-1.66939441409361,-0.244507262670276,-0.0716659218171499,-0.236638063411922,-0.0487609311187275,-0.543677355903045,-0.0578948231150309,-0.466250056057457
"2015-07-08",-0.514825312215409,-0.0586847506152279,-0.0244837352404441,-0.055782268901899,-0.0244329259325521,-0.197152816947825,-0.02289594436882,-0.13139287020864
"2015-08-19",-0.912952588725133,-0.118683836534267,-0.0534721013024458,-0.127530781858342,-0.0461041057306192,-0.348332378419927,-0.0100424784759765,-0.208786906403555
"2015-10-08",-0.753701678121243,-0.0785850090932102,-0.0411635761916815,-0.108454116445521,-0.0364348678523065,-0.27360247690696,-0.0137740253541474,-0.201687606277417
