"Date","Standardized_score","Prices","Policy","Finance","None","Growth","Global","Other"
"2009-07-02",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2009-08-06",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2009-09-03",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2009-10-08",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2009-11-05",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2009-12-03",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2010-01-14",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2010-02-04",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2010-03-04",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2010-04-08",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2010-06-10",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2010-07-08",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2010-08-05",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2010-09-02",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2010-10-07",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2010-11-04",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2010-12-02",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2011-01-13",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2011-02-03",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2011-03-03",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2011-04-07",2.25768115866328,0,1.88140096555273,0.376280193110546,0,0,0,0
"2011-05-05",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
"2011-06-09",0.587239465605452,0,0.293619732802726,0.293619732802726,0,0,0,0
